"108年10月23日每日收盤行情(金融保險)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"2801","彰銀","7,632,674","3,430","167,204,936","21.90","21.95","21.85","21.90"," ","0.00","21.90","783","21.95","736","17.80",
"2809","京城銀","984,979","558","31,051,683","31.90","31.90","31.35","31.45","-","0.40","31.40","9","31.50","39","27.35",
"2812","台中銀","4,367,778","1,927","51,551,581","11.80","11.85","11.75","11.80"," ","0.00","11.75","2,787","11.80","102","9.92",
"2816","旺旺保","27,301","20","533,634","19.55","19.55","19.50","19.55"," ","0.00","19.50","9","19.60","9","6.63",
"2820","華票","543,703","419","8,102,031","14.90","14.95","14.85","14.90","-","0.10","14.90","6","14.95","48","16.02",
"2823","中壽","8,349,563","3,200","212,359,414","25.70","25.75","25.30","25.35","-","0.40","25.35","30","25.40","264","9.94",
"2832","台產","53,065","40","1,091,432","20.60","20.60","20.55","20.60"," ","0.00","20.50","6","20.55","1","13.55",
"2834","臺企銀","9,815,724","2,870","123,583,437","12.65","12.70","12.55","12.55","-","0.15","12.55","1,278","12.60","843","11.31",
"2836","高雄銀","203,008","73","1,948,170","9.58","9.62","9.58","9.60","+","0.02","9.60","38","9.61","9","15.74",
"2838","聯邦銀","886,739","580","9,333,927","10.60","10.65","10.45","10.50","-","0.10","10.50","36","10.55","114","10.50",
"2838A","聯邦銀甲特","33,180","18","1,829,300","55.10","55.20","55.10","55.20","+","0.10","55.10","54","55.20","141","",
"2845","遠東銀","2,377,131","819","28,583,053","12.05","12.10","11.95","12.00","-","0.05","11.95","141","12.00","76","9.76",
"2849","安泰銀","65,431","41","999,365","15.30","15.35","15.20","15.20","-","0.10","15.20","14","15.25","1","11.34",
"2850","新產","166,684","130","6,350,854","38.05","38.15","38.00","38.05","+","0.15","38.00","17","38.15","14","8.73",
"2851","中再保","42,412","26","778,360","18.35","18.40","18.35","18.35"," ","0.00","18.35","4","18.40","55","10.55",
"2852","第一保","50,041","29","710,042","14.30","14.30","14.15","14.25"," ","0.00","14.20","2","14.25","49","10.56",
"2855","統一證","393,194","164","5,172,787","13.20","13.20","13.10","13.10","-","0.05","13.10","244","13.20","94","14.09",
"2867","三商壽","3,804,197","1,170","41,781,395","11.10","11.10","10.85","10.90","-","0.20","10.85","238","10.90","9","",
"2880","華南金","5,951,226","2,604","126,602,064","21.30","21.30","21.20","21.30","-","0.05","21.25","131","21.30","1,110","15.66",
"2881","富邦金","6,009,249","2,273","271,592,998","45.40","45.40","45.05","45.20","-","0.30","45.20","413","45.25","153","11.77",
"2881A","富邦特","116,121","26","7,547,439","65.00","65.00","64.90","65.00"," ","0.00","64.90","16","65.00","144","",
"2881B","富邦金乙特","64,000","19","4,102,700","64.10","64.20","64.10","64.20","+","0.10","63.90","3","64.20","54","",
"2882","國泰金","14,755,853","5,524","605,980,023","41.15","41.20","40.95","40.95","-","0.55","40.95","410","41.00","1","11.80",
"2882A","國泰特","932,999","48","59,440,633","63.80","63.80","63.70","63.80"," ","0.00","63.70","203","63.80","282","",
"2882B","國泰金乙特","100,925","25","6,447,626","64.00","64.00","63.60","63.90","-","0.20","63.80","102","63.90","61","",
"2883","開發金","18,469,924","4,133","173,828,942","9.45","9.46","9.39","9.41","-","0.08","9.41","62","9.42","449","14.26",
"2884","玉山金","11,100,362","4,504","293,380,655","26.50","26.55","26.35","26.35","-","0.20","26.35","649","26.40","105","15.78",
"2885","元大金","12,538,325","2,734","236,700,417","18.90","19.00","18.80","18.85","-","0.15","18.85","553","18.90","75","11.86",
"2886","兆豐金","12,924,910","4,643","376,881,215","29.15","29.20","29.10","29.20","+","0.05","29.15","352","29.20","571","14.17",
"2887","台新金","6,103,901","1,989","85,058,358","14.00","14.00","13.90","13.95","-","0.05","13.90","1,295","13.95","864","11.72",
"2887E","台新戊特","200,739","68","11,296,384","56.20","56.30","56.20","56.20","-","0.10","56.10","4","56.20","35","",
"2887F","台新戊特二","74,927","37","4,086,626","54.50","54.70","54.50","54.70","+","0.20","54.50","158","54.70","13","",
"2888","新光金","25,330,146","7,740","247,401,146","9.82","9.83","9.73","9.77","-","0.05","9.76","22","9.77","386","27.91",
"2889","國票金","1,963,451","935","21,349,926","11.00","11.00","10.80","10.90","-","0.05","10.85","63","10.90","519","14.34",
"2890","永豐金","12,269,058","2,250","153,091,431","12.55","12.55","12.40","12.40","-","0.15","12.40","706","12.45","266","12.40",
"2891","中信金","21,955,294","6,106","459,824,224","21.05","21.10","20.85","21.00","-","0.10","20.95","198","21.00","832","12.14",
"2891B","中信金乙特","63,905","52","4,171,984","65.20","65.30","65.20","65.30"," ","0.00","65.30","116","65.40","1","",
"2891C","中信金丙特","22,339","42","1,418,519","63.50","63.50","63.50","63.50","+","0.10","63.40","28","63.50","4","",
"2892","第一金","15,861,531","5,496","349,152,726","22.25","22.25","21.95","22.00","-","0.25","21.95","606","22.00","1,141","15.38",
"2897","王道銀行","1,006,200","424","7,705,268","7.69","7.70","7.63","7.67","-","0.02","7.67","3","7.68","64","17.43",
"2897A","王道銀甲特","47,099","15","499,243","10.60","10.60","10.60","10.60","-","0.05","10.60","244","10.65","239","",
"5876","上海商銀","3,532,518","2,442","181,081,972","51.50","51.50","51.10","51.20","-","0.30","51.20","22","51.30","15","14.30",
"5880","合庫金","6,727,408","2,814","138,187,619","20.60","20.65","20.50","20.55","-","0.15","20.50","1,271","20.55","114","16.18",
"6005","群益證","2,029,722","528","18,528,916","9.18","9.18","9.10","9.13","-","0.05","9.12","154","9.13","40","21.23",
"6024","群益期","191,331","105","8,227,014","42.90","43.20","42.85","43.00","+","0.05","43.00","2","43.05","17","13.65",
"備註:"
"漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。",
"當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。",
"除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。",
"本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。",

