"108年03月28日每日收盤行情(電腦及週邊設備業)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"2301","光寶科","5,409,415","2,667","241,047,002","45.30","45.35","44.05","44.05","-","1.15","44.05","97","44.10","1","12.88",
"2305","全友","202,873","74","1,366,702","6.80","6.80","6.68","6.70","-","0.07","6.70","1","6.71","2","",
"2324","仁寶","5,500,239","1,799","104,280,941","19.00","19.00","18.90","19.00"," ","0.00","18.95","31","19.00","1,852","8.88",
"2331","精英","1,039,394","454","12,584,578","12.25","12.35","12.00","12.10","-","0.10","12.10","46","12.20","29","",
"2352","佳世達","4,212,869","1,575","82,525,633","19.80","19.85","19.50","19.55","-","0.30","19.50","649","19.55","80","8.73",
"2353","宏碁","7,339,856","2,608","142,058,213","19.80","19.95","19.65","19.70","-","0.15","19.70","171","19.75","126","19.50",
"2356","英業達","14,074,606","6,262","331,050,631","23.65","23.80","23.40","23.45","-","0.50","23.45","104","23.50","16","12.15",
"2357","華碩","1,016,765","722","224,697,300","222.00","223.50","220.00","221.00","-","1.00","220.50","3","221.00","19","38.77",
"2362","藍天","254,435","153","7,463,423","29.35","29.45","29.25","29.25","-","0.20","29.25","23","29.35","4","12.39",
"2364","倫飛","103,903","129","358,829","3.55","3.55","3.42","3.44","-","0.12","3.42","25","3.44","7","",
"2365","昆盈","283,947","189","2,562,023","9.04","9.07","9.01","9.01","-","0.03","9.01","4","9.04","2","21.98",
"2376","技嘉","3,528,167","2,048","172,320,745","48.70","49.10","48.30","49.05","+","0.05","49.00","5","49.05","31","12.14",
"2377","微星","7,446,841","4,390","609,354,494","82.10","82.80","80.80","82.20","-","0.70","82.10","19","82.20","3","11.50",
"2380","虹光","352,033","111","1,363,368","3.91","3.91","3.85","3.85","-","0.10","3.85","9","3.86","1","",
"2382","廣達","3,430,559","1,968","195,010,463","57.00","57.00","56.60","57.00"," ","0.00","56.90","10","57.00","100","14.54",
"2387","精元","437,283","170","8,205,203","18.80","18.85","18.65","18.85","+","0.05","18.80","5","18.85","32","27.32",
"2395","研華","371,269","333","96,023,992","259.00","260.50","257.00","258.50","-","3.50","258.00","8","258.50","7","28.69",
"2397","友通","23,000","18","1,714,800","75.00","75.00","74.40","74.50","+","0.10","74.40","2","74.80","4","14.08",
"2399","映泰","2,026,858","890","21,915,526","10.60","11.00","10.60","10.80","+","0.25","10.80","18","10.85","31","",
"2405","浩鑫","1,762,166","705","23,336,280","13.40","13.50","13.15","13.15","-","0.25","13.15","122","13.25","56","",
"2417","圓剛","1,330,498","540","15,727,358","11.85","11.90","11.70","11.85","+","0.10","11.80","12","11.85","50","395.00",
"2424","隴華","6,237","9","171,157","28.00","28.00","27.00","27.00","X","0.00","27.50","3","28.95","1","",
"2425","承啟","658,010","461","21,371,120","31.95","33.10","31.75","32.40","+","0.40","32.40","11","32.55","2","15.36",
"2442","新美齊","1,524,654","475","18,885,908","12.35","12.45","12.30","12.45","+","0.20","12.40","154","12.45","78","51.88",
"2465","麗臺","240,301","227","2,648,337","11.10","11.15","10.95","11.00"," ","0.00","11.00","8","11.05","2","",
"3002","歐格","17,200","11","167,366","9.73","9.75","9.66","9.74","+","0.06","9.66","1","9.72","1","",
"3005","神基","1,122,331","927","57,992,197","51.60","52.20","51.20","51.40","-","0.50","51.40","33","51.50","1","13.46",
"3013","晟銘電","7,820,250","3,531","146,347,935","19.15","19.20","18.20","18.20","-","0.70","18.20","19","18.30","19","27.58",
"3017","奇鋐","11,694,975","5,845","398,744,781","34.55","34.95","33.30","34.55","-","0.10","34.55","36","34.60","199","17.19",
"3022","威強電","204,215","134","6,934,767","34.10","34.10","33.85","34.05","-","0.05","33.95","10","34.05","24","11.20",
"3046","建碁","79,614","49","1,734,010","21.70","22.00","21.70","21.80","+","0.10","21.80","1","22.00","39","",
"3057","喬鼎","259,477","163","2,184,300","8.64","8.64","8.33","8.44","-","0.28","8.35","3","8.44","7","",
"3060","銘異","413,004","254","6,816,446","16.20","16.70","16.20","16.40","+","0.20","16.35","25","16.40","25","",
"3231","緯創","28,349,797","9,841","672,778,618","24.00","24.00","23.50","23.75"," ","0.00","23.70","45","23.75","662","13.65",
"3416","融程電","16,002","17","826,304","51.70","51.90","51.50","51.80","-","0.10","51.70","2","51.80","1","18.24",
"3494","誠研","285,020","104","1,605,618","5.63","5.69","5.56","5.68","+","0.10","5.65","5","5.68","17","",
"3515","華擎","222,304","164","13,930,638","63.10","63.10","62.40","62.70","-","0.40","62.60","5","62.80","3","12.77",
