"109年01月20日每日收盤行情(造紙工業)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"1902","台紙","879,075","393","18,837,002","21.10","21.60","21.10","21.50","+","0.50","21.45","54","21.50","705","30.71",
"1903","士紙","10,014","13","329,362","32.80","33.05","32.80","33.05","-","0.05","33.00","1","33.05","2","",
"1904","正隆","2,630,423","1,133","53,712,098","20.25","20.50","20.25","20.45","+","0.25","20.45","10","20.50","606","12.03",
"1905","華紙","753,486","209","6,719,156","8.90","8.96","8.89","8.93","+","0.02","8.92","6","8.94","5","148.83",
"1906","寶隆","106,873","69","1,480,747","13.70","13.90","13.70","13.90","+","0.20","13.90","1","13.95","23","10.22",
"1907","永豐餘","1,775,746","504","23,457,792","13.20","13.30","13.15","13.25","+","0.05","13.20","87","13.25","99","11.32",
"1909","榮成","3,143,410","1,013","47,227,978","15.00","15.15","14.95","15.05","+","0.10","15.00","70","15.05","48","",
"備註:"
"漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。",
"當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。",
"除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。",
"本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。",

