"108年07月01日每日收盤行情(造紙工業)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"1902","台紙","76,607","45","1,416,665","18.40","18.55","18.40","18.50","-","0.05","18.45","27","18.50","5","24.34",
"1903","士紙","16,315","23","508,676","31.25","31.25","31.05","31.20","-","0.05","31.20","4","31.30","2","",
"1904","正隆","1,778,391","755","36,021,333","20.45","20.45","20.15","20.25","+","0.05","20.20","33","20.25","2","10.12",
"1905","華紙","539,299","192","5,250,222","9.75","9.76","9.71","9.73","-","0.01","9.73","1","9.74","28","22.11",
"1906","寶隆","67,936","40","886,318","13.05","13.10","13.00","13.05"," ","0.00","13.00","34","13.05","10","3.76",
"1907","永豐餘","2,129,320","653","25,445,720","11.95","12.00","11.90","11.95","+","0.05","11.95","21","12.00","457","13.74",
"1909","榮成","2,089,718","764","30,699,149","14.70","14.80","14.60","14.70","+","0.15","14.70","46","14.75","189","20.70",
"備註:"
"漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。",
"當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。",
"除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。",
"本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。",

