"108年10月29日每日收盤行情(橡膠工業)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"2101","南港","3,807,986","1,879","215,818,713","57.00","57.50","55.50","55.70","-","0.60","55.70","114","56.00","3","72.34",
"2102","泰豐","4,782,179","1,169","65,885,378","13.90","14.00","13.55","13.60","-","0.25","13.60","131","13.65","38","",
"2103","台橡","1,224,638","640","29,853,773","24.50","24.55","24.25","24.25","-","0.20","24.25","59","24.30","4","16.96",
"2104","國際中橡","1,021,032","648","33,109,700","32.40","32.65","32.25","32.35","-","0.05","32.35","1","32.40","15","11.55",
"2105","正新","3,899,482","2,177","185,828,427","47.60","48.00","47.25","47.30","-","0.25","47.30","36","47.40","24","41.86",
"2106","建大","923,471","403","30,301,918","32.85","33.00","32.60","32.65","-","0.25","32.65","41","32.70","20","35.11",
"2107","厚生","396,348","144","7,447,683","18.85","18.90","18.70","18.75","-","0.10","18.70","57","18.75","6","17.52",
"2108","南帝","271,731","204","8,597,203","31.75","31.90","31.55","31.55","-","0.15","31.55","8","31.60","5","9.23",
"2109","華豐","67,079","42","804,748","12.00","12.10","11.90","12.00"," ","0.00","11.95","3","12.00","32","",
"2114","鑫永銓","63,654","59","5,360,202","84.30","84.60","83.80","83.80"," ","0.00","83.70","2","84.30","13","14.18",
"6582","申豐","21,000","18","1,125,600","54.00","54.00","53.40","53.60","-","0.30","53.50","5","53.70","1","12.41",
"備註:"
"漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。",
"當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。",
"除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。",
"本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。",

