"108年12月10日每日收盤行情(食品工業)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"1201","味全","937,624","542","22,906,351","24.45","24.65","24.35","24.35","-","0.05","24.35","79","24.40","7","9.82",
"1203","味王","91,334","45","2,449,714","26.80","26.90","26.75","26.80","-","0.15","26.80","11","26.90","2","14.57",
"1210","大成","1,922,593","1,285","78,952,163","41.50","41.50","40.75","41.10","-","0.40","41.10","1","41.15","16","14.17",
"1213","大飲","8,101","7","48,931","6.04","6.04","6.04","6.04"," ","0.00","6.04","15","6.22","1","",
"1215","卜蜂","853,210","531","56,056,428","66.40","66.40","65.50","65.50","-","0.60","65.50","101","65.70","2","14.00",
"1216","統一","8,717,095","5,312","626,985,032","72.00","72.30","71.80","71.80","-","0.60","71.80","592","72.00","51","21.69",
"1217","愛之味","630,099","217","4,450,698","7.06","7.09","7.04","7.06","-","0.01","7.06","10","7.07","24","44.12",
"1218","泰山","576,831","167","13,037,543","22.60","22.70","22.50","22.65"," ","0.00","22.60","45","22.65","12","20.22",
"1219","福壽","643,913","35","11,534,184","18.00","18.30","17.95","18.00","+","0.15","18.00","2","18.10","3","66.67",
"1220","台榮","77,022","25","816,334","10.60","10.60","10.55","10.60"," ","0.00","10.55","20","10.60","7","18.93",
"1225","福懋油","66,004","51","2,341,690","35.40","35.85","35.35","35.40"," ","0.00","35.40","1","35.80","1","23.76",
"1227","佳格","1,295,698","918","89,309,567","68.60","69.50","68.40","69.20","+","0.60","69.10","7","69.20","31","19.55",
"1229","聯華","1,632,425","946","58,902,249","36.00","36.20","35.85","36.15","+","0.20","36.10","12","36.15","165","13.90",
"1231","聯華食","226,186","157","9,411,048","41.80","41.80","41.50","41.55","-","0.15","41.55","16","41.60","10","15.05",
"1232","大統益","71,459","108","8,820,416","124.00","124.00","123.00","123.00","-","1.50","123.00","18","123.50","1","19.22",
"1233","天仁","9,000","9","346,500","38.40","38.60","38.40","38.50","+","0.10","38.45","3","38.60","3","22.13",
"1234","黑松","30,755","22","1,000,834","32.65","32.65","32.50","32.50"," ","0.00","32.50","20","32.60","6","16.17",
"1235","興泰","73,000","59","1,573,250","21.20","21.75","21.20","21.75"," ","0.00","21.65","1","21.75","20","362.50",
"1236","宏亞","5,486","14","70,189","12.80","12.80","12.75","12.75"," ","0.00","12.75","6","12.80","9","79.69",
"1256","鮮活果汁-KY","28,309","51","6,079,244","214.50","215.00","214.50","215.00","+","0.50","214.50","1","215.00","2","13.98",
"1702","南僑","268,625","198","13,427,850","50.00","50.30","49.85","49.90"," ","0.00","49.90","16","49.95","1","12.89",
"1737","臺鹽","145,074","77","4,687,828","32.30","32.45","32.25","32.25","-","0.05","32.25","77","32.35","3","19.20",
"備註:"
"漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。",
"當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。",
"除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。",
"本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。",

