"108年12月03日每日收盤行情(資訊服務業)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"2427","三商電","193,563","56","2,074,073","10.70","10.80","10.70","10.75"," ","0.00","10.70","16","10.75","10","14.33",
"2453","凌群","180,360","73","2,913,546","16.10","16.25","16.05","16.25","+","0.10","16.20","14","16.25","5","14.77",
"2468","華經","10,000","4","124,000","12.40","12.40","12.40","12.40"," ","0.00","12.40","14","12.50","10","19.68",
"2471","資通","79,552","29","1,436,986","18.00","18.10","18.00","18.10","+","0.10","18.05","2","18.10","5","12.31",
"2480","敦陽科","171,435","133","9,067,955","52.60","53.50","52.60","53.00","+","0.40","53.00","8","53.20","1","12.68",
"3029","零壹","702,315","451","21,115,175","29.55","30.25","29.55","30.15","+","0.45","30.15","21","30.25","11","12.26",
"3130","一零四","10,235","18","1,686,156","165.50","165.50","164.50","164.50","-","0.50","164.00","12","164.50","5","19.82",
"4994","傳奇","154,200","135","12,764,239","82.00","83.30","81.10","83.20","+","1.20","83.00","2","83.20","2","33.96",
"5203","訊連","503,066","427","55,564,260","110.50","112.50","109.00","110.50","-","1.00","110.00","5","110.50","1","25.29",
"6112","聚碩","171,500","102","5,915,644","34.50","34.60","34.30","34.60","-","0.15","34.55","1","34.60","2","17.30",
"6183","關貿","18,000","17","651,900","36.05","36.35","36.05","36.30","+","0.10","36.20","2","36.35","6","20.17",
"6214","精誠","613,116","472","45,509,839","74.80","74.90","73.80","74.20","-","0.60","74.20","49","74.30","1","16.79",
"備註:"
"漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。",
"當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。",
"除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。",
"本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。",

