"108年04月11日每日收盤行情(化學生技醫療)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"1598","岱宇","419,000","184","14,933,000","35.70","35.85","35.50","35.85","+","0.40","35.75","5","35.85","4","29.88",
"1701","中化","406,923","180","7,705,688","19.00","19.00","18.90","18.90","-","0.05","18.85","126","18.90","3","15.24",
"1707","葡萄王","322,865","308","66,029,595","206.00","206.00","203.00","203.00","-","3.00","203.00","18","203.50","1","21.28",
"1708","東鹼","424,926","139","11,195,749","26.50","26.50","26.20","26.35","-","0.15","26.25","3","26.35","3","15.14",
"1709","和益","204,088","116","2,885,790","14.20","14.20","14.10","14.10","-","0.10","14.10","43","14.15","95","18.55",
"1710","東聯","2,768,930","1,301","72,735,663","26.45","26.45","26.15","26.20","-","0.20","26.20","5","26.25","63","13.03",
"1711","永光","479,308","255","8,169,236","17.15","17.20","17.00","17.00","-","0.05","17.00","63","17.05","8","23.29",
"1712","興農","491,126","288","8,908,324","18.15","18.20","18.10","18.15"," ","0.00","18.10","128","18.15","8","10.49",
"1713","國化","20,064","17","384,117","19.20","19.25","19.10","19.25","+","0.10","19.15","4","19.25","4","25.33",
"1714","和桐","1,012,925","360","6,879,219","6.82","6.82","6.77","6.78","-","0.01","6.78","72","6.79","5","26.08",
"1717","長興","842,134","323","21,218,100","25.20","25.30","25.00","25.10","-","0.15","25.00","68","25.10","9","20.08",
"1718","中纖","5,894,057","1,126","58,884,430","10.00","10.05","9.97","9.98","-","0.07","9.98","50","9.99","56","8.83",
"1720","生達","111,786","72","3,731,923","33.60","33.60","33.25","33.35","-","0.20","33.35","3","33.40","1","15.96",
"1721","三晃","205,005","50","1,904,555","9.30","9.35","9.28","9.31","+","0.01","9.30","19","9.37","1","133.00",
"1722","台肥","2,550,119","1,095","115,726,655","45.65","45.70","45.20","45.35","-","0.50","45.30","17","45.35","4","19.46",
"1723","中碳","134,135","141","18,271,495","137.00","137.00","136.00","136.00","-","1.50","136.00","52","136.50","10","20.92",
"1724","台硝","70,000","29","922,350","13.20","13.25","13.15","13.15","-","0.10","13.15","7","13.20","2","17.30",
"1725","元禎","17,000","6","252,050","14.85","14.90","14.80","14.80","-","0.05","14.75","2","14.80","4","12.33",
"1726","永記","40,435","36","2,977,812","74.00","74.00","73.40","74.00"," ","0.00","73.50","2","74.00","8","16.05",
"1727","中華化","103,449","40","1,454,486","14.05","14.10","14.05","14.10","-","0.05","14.05","1","14.10","13","15.67",
"1730","花仙子","854,490","654","59,043,354","70.20","70.20","68.70","68.80","-","1.90","68.70","39","68.80","3","14.33",
"1731","美吾華","82,694","47","1,092,393","13.25","13.25","13.15","13.20","-","0.05","13.15","45","13.20","4","23.16",
"1732","毛寶","70,001","34","745,510","10.70","10.70","10.60","10.60","-","0.20","10.60","1","10.70","3","66.25",
"1733","五鼎","1,599,104","1,158","53,135,509","34.00","34.00","32.75","32.80","-","1.30","32.80","14","32.85","3","34.53",
"1734","杏輝","89,193","113","1,811,955","20.35","20.40","20.20","20.35","-","0.05","20.35","2","20.40","18","407.00",
"1735","日勝化","21,000","11","320,700","15.30","15.30","15.20","15.20","-","0.10","15.20","1","15.25","5","152.00",
"1736","喬山","298,866","206","12,217,541","41.00","41.30","40.60","40.70","+","0.15","40.70","9","40.75","1","31.55",
"1760","寶齡富錦","871,618","692","91,450,578","107.00","107.00","104.00","104.00","-","2.50","104.00","57","104.50","2","50.24",
"1762","中化生","265,002","150","6,688,702","25.30","25.60","25.00","25.60","+","0.45","25.50","1","25.60","3","8.48",
"1773","勝一","87,000","71","7,881,200","91.10","91.20","90.10","90.10","-","0.90","90.10","2","90.30","1","14.53",
