"108年03月08日每日收盤行情(油電燃氣業)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"2616","山隆","39,511","81","1,201,414","30.50","30.50","30.35","30.35","-","0.15","30.35","9","30.40","1","17.34",
"6505","台塑化","1,555,317","1,159","180,700,272","116.00","117.00","115.50","116.00","-","0.50","116.00","362","116.50","279","12.64",
"8926","台汽電","561,523","313","14,725,009","26.30","26.35","26.10","26.30"," ","0.00","26.30","15","26.35","14","16.75",
"9908","大台北","25,905","14","753,083","29.05","29.25","29.05","29.25","+","0.20","29.05","18","29.25","4","21.35",
"9918","欣天然","2,016","18","67,228","33.35","33.35","33.35","33.35"," ","0.00","33.20","2","33.90","1","26.47",
"9926","新海","3,272","7","131,306","40.15","40.15","40.10","40.10"," ","0.00","40.10","2","40.25","1","21.11",
"9931","欣高","2,139","3","69,173","32.25","32.35","32.25","32.35","+","0.10","32.15","1","32.45","1","15.12",
"9937","全國","19,056","39","777,172","40.65","40.80","40.65","40.80","+","0.15","40.75","5","40.80","1","16.32",
"備註:"
"漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。",
"當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。",
"除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。",
"本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。",

