"109年02月21日每日收盤行情(貿易百貨)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"1432","大魯閣","73,444","28","422,616","5.77","5.77","5.73","5.76"," ","0.00","5.73","7","5.76","2","",
"2601","益航","1,191,148","385","11,375,859","9.65","9.68","9.51","9.52","-","0.15","9.52","58","9.54","12","4.93",
"2614","東森","8,155,731","2,545","102,142,850","12.80","12.85","12.35","12.40","-","0.35","12.40","104","12.45","49","",
"2901","欣欣","21,603","27","510,398","23.75","23.75","23.55","23.65","-","0.15","23.55","3","23.65","5","59.12",
"2903","遠百","1,664,276","532","40,554,502","24.35","24.55","24.15","24.45","+","0.10","24.35","69","24.45","82","20.55",
"2905","三商","565,272","339","12,615,787","22.35","22.40","22.25","22.35"," ","0.00","22.30","57","22.35","25","7.16",
"2906","高林","194,541","36","2,196,117","11.30","11.30","11.25","11.30","+","0.05","11.25","7","11.35","20","38.97",
"2908","特力","87,307","52","1,767,820","20.25","20.35","20.20","20.25","-","0.10","20.25","1","20.30","10","",
"2910","統領","1,000","1","31,000","31.00","31.00","31.00","31.00","-","0.50","28.40","1","32.45","1","59.62",
"2911","麗嬰房","96,605","70","724,964","7.48","7.54","7.48","7.54"," ","0.00","7.49","1","7.54","3","",
"2912","統一超","709,930","569","216,754,037","305.50","308.00","304.00","304.00","-","4.00","304.00","34","304.50","14","30.01",
"2913","農林","547,873","282","8,695,315","15.85","16.00","15.80","15.90","+","0.05","15.85","106","15.90","30","",
"2915","潤泰全","1,453,101","1,080","99,462,687","68.50","69.00","68.10","68.20","-","0.60","68.20","15","68.30","8","3.54",
"2929","淘帝-KY","746,942","692","58,024,367","77.90","77.90","77.50","77.90","+","0.20","77.80","3","77.90","6","5.68",
"2936","客思達-KY","4,000","4","76,600","19.15","19.15","19.15","19.15","-","0.20","19.05","5","19.35","5","1,915.00",
"2939","凱羿-KY","27,050","23","2,536,165","94.30","94.40","93.00","93.90","-","0.50","93.70","1","94.00","1","15.27",
"4807","日成-KY","25,002","24","741,464","30.05","30.05","29.45","29.50","+","0.05","29.50","2","29.55","1","",
"5906","台南-KY","130,542","106","2,909,368","22.05","22.85","22.00","22.10"," ","0.00","22.05","2","22.10","1","19.22",
"5907","大洋-KY","248,000","128","5,503,050","22.20","22.35","22.10","22.20","-","0.20","22.20","11","22.25","1","9.21",
"8429","金麗-KY","101,755","66","1,013,010","10.00","10.00","9.92","9.94","-","0.03","9.94","8","9.96","10","9.04",
"8443","阿瘦","36,738","34","395,204","10.75","10.80","10.75","10.80","+","0.10","10.75","6","10.80","1","",
"8454","富邦媒","295,388","178","107,590,537","367.50","368.00","361.50","363.50","+","1.00","363.50","1","364.50","3","36.53",
"備註:"
"漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。",
"當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。",
"除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。",
"本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。",

