"108年07月01日每日收盤行情(生技醫療業)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"1598","岱宇","841,061","534","38,661,815","46.90","46.95","44.90","46.15","-","0.65","46.10","5","46.20","3","15.54",
"1701","中化","775,277","343","14,897,680","19.10","19.30","19.10","19.25","+","0.20","19.20","2","19.25","76","16.59",
"1707","葡萄王","528,827","473","108,265,444","207.00","207.00","203.50","203.50","-","1.00","203.50","3","204.00","75","21.29",
"1720","生達","147,140","84","4,881,296","33.35","33.40","33.05","33.25"," ","0.00","33.20","11","33.30","14","15.54",
"1731","美吾華","89,250","47","1,168,524","13.05","13.10","13.05","13.10","+","0.05","13.10","3","13.15","22","19.55",
"1733","五鼎","524,700","324","16,171,500","30.65","31.10","30.60","31.00","X","0.00","31.00","6","31.05","10","31.00",
"1734","杏輝","149,954","71","2,930,005","19.60","19.65","19.50","19.50","-","0.05","19.50","14","19.60","9","487.50",
"1736","喬山","7,120,503","4,640","463,410,235","68.90","68.90","62.90","64.30","-","4.30","64.30","20","64.40","7","31.83",
"1760","寶齡富錦","475,664","378","44,443,982","94.00","94.20","92.70","93.50","+","0.10","93.50","8","93.60","1","37.10",
"1762","中化生","5,408,824","3,262","168,196,529","29.60","32.00","29.60","31.90","+","2.80","31.85","13","31.90","18","9.11",
"1783","和康生","213,000","145","5,329,250","25.25","25.25","24.80","25.00","+","0.15","25.00","15","25.10","1","31.25",
"1786","科妍","267,920","148","17,408,781","65.40","65.40","64.80","65.30","+","0.50","65.20","1","65.40","40","46.64",
"1789","神隆","187,712","123","4,690,000","25.05","25.10","24.90","25.00","+","0.15","24.95","3","25.00","32","51.02",
"3164","景岳","227,000","133","6,374,000","28.15","28.30","27.95","28.00","+","0.05","28.00","3","28.10","10","12.79",
"3705","永信","281,722","206","12,381,002","43.90","44.25","43.70","44.10","+","0.30","44.00","5","44.10","1","16.77",
"4104","佳醫","260,177","169","13,402,395","51.70","51.80","51.10","51.70","+","0.10","51.60","1","51.70","19","13.90",
"4106","雃博","91,448","63","2,362,524","26.05","26.05","25.60","26.00","+","0.05","25.80","2","25.95","2","21.49",
"4108","懷特","185,144","131","3,576,171","19.50","19.50","19.25","19.35","-","0.05","19.35","1","19.40","18","",
"4119","旭富","1,289,154","981","126,497,975","97.90","98.80","97.30","98.60","+","1.10","98.50","16","98.60","13","14.25",
"4133","亞諾法","52,237","36","1,463,708","28.15","28.20","27.95","28.10","+","0.10","28.00","2","28.10","1","47.63",
"4137","麗豐-KY","866,776","806","237,296,676","270.00","278.50","269.00","276.50","+","9.00","276.00","3","277.00","14","17.09",
"4141","龍燈-KY","27,000","21","467,200","17.35","17.35","17.25","17.25","-","0.05","17.25","7","17.30","16","287.50",
"4142","國光生","5,155,211","1,800","113,109,392","21.80","22.25","21.40","22.10","+","0.55","22.10","304","22.15","58","",
"4144","康聯-KY","161,350","99","4,592,527","28.50","28.65","28.40","28.50","+","0.10","28.50","1","28.55","2","19.39",
"4148","全宇生技-KY","132,000","84","6,874,700","52.50","52.50","52.00","52.30","+","0.10","52.20","6","52.30","3","14.21",
"4155","訊映","160,120","95","4,314,640","26.75","27.10","26.75","27.05","+","0.35","27.00","5","27.05","2","13.46",
"4164","承業醫","732,169","421","30,872,131","42.50","42.55","41.85","42.20","+","0.15","42.20","2","42.25","2","16.05",
"4190","佐登-KY","281,200","244","32,569,599","116.50","117.00","115.00","115.50"," ","0.00","115.50","19","116.00","25","14.55",
"4737","華廣","36,300","14","1,840,910","50.70","51.00","50.60","51.00","+","0.40","50.60","12","51.00","4","24.17",
"4746","台耀","176,000","124","6,758,950","38.20","38.60","38.20","38.20","+","0.35","38.20","1","38.45","13","100.53",
"6452","康友-KY","866,611","727","195,953,086","230.00","231.00","223.50","224.00","-","4.00","224.00","17","225.00","4","15.34",
"6541","泰福-KY","103,377","74","7,652,360","74.30","74.40","73.40","73.90","+","0.70","73.90","1","74.10","1","",
"6666","羅麗芬-KY","476,440","416","93,791,958","198.50","198.50","195.00","196.00","+","2.00","195.50","8","196.50","6","19.58",
"備註:"
"漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。",
"當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。",
"除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。",
"本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。",

