"109年02月11日每日收盤行情(化學生技醫療)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"1598","岱宇","299,853","161","11,038,245","37.00","37.05","36.60","37.00"," ","0.00","36.95","1","37.00","10","16.02",
"1701","中化","1,365,531","649","27,930,396","20.65","20.65","20.35","20.40","-","0.30","20.40","16","20.45","17","16.86",
"1707","葡萄王","311,782","326","58,878,862","190.00","191.50","188.00","188.50","+","0.50","188.00","88","188.50","4","19.90",
"1708","東鹼","196,833","143","4,788,033","24.30","24.50","24.25","24.35"," ","0.00","24.30","1","24.35","1","20.29",
"1709","和益","448,824","200","5,857,912","13.05","13.10","13.00","13.10","+","0.15","13.05","32","13.10","109","50.38",
"1710","東聯","702,114","364","13,504,037","19.20","19.35","19.15","19.25","+","0.10","19.20","32","19.25","4","87.50",
"1711","永光","174,500","106","2,643,818","15.10","15.25","15.10","15.20","+","0.10","15.15","3","15.20","13","22.03",
"1712","興農","467,323","251","8,900,659","19.10","19.10","19.00","19.05","+","0.10","19.05","13","19.10","377","12.37",
"1713","國化","116,010","32","2,046,170","17.65","17.70","17.60","17.60"," ","0.00","17.60","1","17.65","6","33.21",
"1714","和桐","13,312,112","3,776","106,390,522","8.06","8.22","7.90","7.90","-","0.21","7.90","149","7.92","9","34.35",
"1717","長興","476,008","301","12,881,960","27.10","27.15","26.95","27.10","+","0.20","27.05","16","27.10","2","15.85",
"1718","中纖","1,160,685","411","8,920,741","7.72","7.73","7.66","7.67","+","0.01","7.67","4","7.68","5","",
"1720","生達","229,667","137","7,736,874","33.60","33.85","33.55","33.65","+","0.05","33.65","6","33.70","7","16.10",
"1721","三晃","94,104","75","988,836","10.40","10.70","10.40","10.55","+","0.10","10.50","17","10.55","1","211.00",
"1722","台肥","1,423,053","663","67,419,715","47.00","47.55","47.00","47.35","+","0.15","47.35","19","47.40","3","21.23",
"1723","中碳","163,807","170","19,334,033","118.00","118.50","117.00","118.00","+","1.00","118.00","21","118.50","17","18.27",
"1724","台硝","18,100","20","233,128","12.80","12.90","12.80","12.85","-","0.05","12.85","11","12.90","1","15.86",
"1725","元禎","21,000","15","308,800","14.80","14.80","14.60","14.70","-","0.10","14.65","4","14.70","1","13.12",
"1726","永記","43,151","39","3,036,035","70.00","71.10","69.60","71.10","+","0.90","70.50","1","71.10","5","19.11",
"1727","中華化","127,049","48","1,471,970","11.70","11.80","11.50","11.55","-","0.15","11.55","5","11.60","2","30.39",
"1730","花仙子","1,768,506","1,319","133,281,802","75.80","77.00","74.60","75.00","-","0.90","75.00","2","75.10","3","12.04",
"1731","美吾華","828,444","379","11,637,890","14.15","14.30","13.95","13.95","-","0.15","13.95","23","14.00","1","20.82",
"1732","毛寶","1,755,837","1,034","37,951,270","22.50","22.50","21.00","21.60","+","0.20","21.50","1","21.60","3","42.35",
"1733","五鼎","191,040","116","4,776,012","24.95","25.15","24.80","24.90"," ","0.00","24.90","3","25.00","34","",
"1734","杏輝","1,164,313","686","25,521,636","22.10","22.20","21.70","22.00","-","0.30","21.95","6","22.00","21","",
"1735","日勝化","1,000","1","17,550","17.55","17.55","17.55","17.55"," ","0.00","17.55","1","17.60","5","17.21",
"1736","喬山","468,355","415","34,814,346","74.60","75.10","73.70","73.90","-","0.10","73.90","1","74.00","1","19.81",
"1760","寶齡富錦","151,088","131","11,853,507","78.00","78.90","78.00","78.60","+","0.70","78.60","1","78.70","3","30.70",
"1762","中化生","705,043","505","26,649,801","38.00","38.30","37.50","37.50","-","0.35","37.50","23","37.60","2","38.27",
"1773","勝一","154,000","125","13,851,100","89.60","90.40","89.50","90.30","+","0.70","90.10","1","90.30","5","15.73",
"1776","展宇","88,521","45","1,514,002","16.85","17.75","16.85","17.75","+","0.90","17.20","2","17.75","1","37.77",
"1783","和康生","48,107","41","1,102,296","22.80","23.00","22.80","22.85","+","0.05","22.85","11","23.00","9","26.57",
"1786","科妍","212,234","176","13,455,885","63.30","64.20","63.00","63.10"," ","0.00","63.10","15","63.50","3","32.69",
"1789","神隆","1,197,097","739","33,200,671","27.55","28.20","27.55","27.75","+","0.20","27.70","3","27.75","12","84.09",
"1795","美時","2,668,596","1,991","244,899,169","90.80","92.70","90.60","91.40","+","1.60","91.40","4","91.60","3","37.31",
"3164","景岳","164,005","71","3,938,270","24.00","24.10","23.90","24.05","+","0.05","24.05","47","24.10","4","24.79",
"3705","永信","203,289","182","8,894,879","43.65","43.95","43.60","43.65","+","0.05","43.65","1","43.80","4","17.12",
"3708","上緯投控","403,785","326","29,459,010","72.60","73.30","72.50","73.10","+","0.60","73.00","12","73.10","3","8.70",
"4104","佳醫","104,734","120","5,538,802","52.80","53.00","52.80","52.90","+","0.10","52.90","2","53.00","27","13.26",
"4106","雃博","193,330","128","4,741,784","24.75","24.75","24.40","24.40","-","0.35","24.40","3","24.55","3","23.69",
"4108","懷特","130,149","107","2,237,656","17.35","17.35","17.10","17.30","+","0.05","17.20","6","17.35","6","",
"4119","旭富","4,044,888","3,012","460,703,344","114.00","116.00","112.00","114.00","+","1.00","113.50","46","114.00","1","15.30",
"4133","亞諾法","1,000,705","780","30,675,155","31.80","31.80","30.00","30.70","-","1.30","30.65","26","30.70","1","113.70",
"4137","麗豐-KY","760,860","656","151,647,360","197.50","203.00","196.50","200.00","+","6.50","199.50","1","200.00","4","11.57",
"4141","龍燈-KY","85,060","23","1,179,120","13.85","13.90","13.85","13.90","+","0.05","13.85","5","13.90","2","",
"4142","國光生","14,757,693","6,682","407,932,579","28.20","28.20","27.30","27.65","-","0.60","27.65","41","27.70","118","",
"4144","康聯-KY","242,285","167","6,957,706","28.50","29.20","28.40","28.90","+","0.60","28.70","3","28.90","4","27.01",
"4148","全宇生技-KY","35,100","32","1,289,090","36.60","37.00","36.60","37.00","+","0.15","37.00","1","37.35","2","37.76",
"4155","訊映","1,903,600","1,225","63,875,329","33.45","34.15","33.10","33.25","+","1.55","33.25","3","33.30","2","18.47",
"4164","承業醫","307,000","193","11,371,950","37.05","37.40","36.75","36.90","-","0.10","36.90","1","36.95","4","12.90",
"4190","佐登-KY","829,000","650","74,522,200","90.50","90.50","89.20","89.80","+","0.80","89.70","18","89.80","7","12.09",
