"109年02月14日每日收盤行情(半導體業)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"2302","麗正","128,900","42","918,974","7.09","7.20","7.07","7.07","-","0.02","7.07","9","7.10","1","58.92",
"2303","聯電","43,506,095","7,526","721,482,510","16.60","16.70","16.50","16.50","-","0.35","16.50","8,808","16.55","223","45.83",
"2329","華泰","2,051,313","607","27,472,452","13.35","13.50","13.25","13.35","+","0.05","13.35","42","13.40","138","12.25",
"2330","台積電","18,326,683","7,881","6,155,862,838","337.00","337.00","334.50","335.00"," ","0.00","335.00","149","335.50","197","26.38",
"2337","旺宏","42,451,379","16,465","1,636,168,490","38.80","39.00","38.35","38.45","-","0.40","38.45","469","38.50","109","13.78",
"2338","光罩","3,898,430","1,890","120,990,059","30.65","31.40","30.50","31.20","+","0.50","31.20","1","31.25","29","21.67",
"2342","茂矽","406,731","293","7,502,578","18.05","18.70","18.05","18.60","+","0.55","18.55","20","18.60","3","",
"2344","華邦電","26,334,950","6,539","435,998,787","16.60","16.70","16.40","16.50","-","0.15","16.50","1,447","16.55","292","51.56",
"2351","順德","109,001","87","6,961,963","63.60","64.10","63.60","63.80","+","0.20","63.80","18","63.90","1","18.12",
"2363","矽統","1,169,346","437","9,112,482","7.78","7.86","7.74","7.77"," ","0.00","7.77","20","7.78","3","",
"2369","菱生","1,131,327","457","11,824,605","10.45","10.55","10.40","10.45"," ","0.00","10.40","96","10.45","3","",
"2379","瑞昱","2,465,863","2,066","632,890,928","253.50","259.00","253.50","257.00","+","4.00","257.00","33","257.50","55","20.91",
"2388","威盛","491,546","327","15,088,221","30.80","30.80","30.30","30.65","-","0.05","30.65","21","30.70","5","306.50",
"2401","凌陽","726,741","315","8,692,133","11.95","12.05","11.90","11.90"," ","0.00","11.90","117","11.95","27","",
"2408","南亞科","7,400,705","4,070","639,765,990","86.30","86.80","85.80","86.80","+","0.30","86.70","36","86.80","227","16.07",
"2434","統懋","43,090","12","301,680","7.00","7.03","7.00","7.03","+","0.02","7.02","4","7.20","2","",
"2436","偉詮電","202,253","169","4,650,821","22.90","23.10","22.90","23.05","+","0.10","23.00","25","23.05","3","22.82",
"2441","超豐","1,098,482","738","52,769,755","47.60","48.20","47.60","48.15","+","0.55","48.10","1","48.20","40","14.82",
"2449","京元電子","5,365,941","2,089","193,332,914","36.00","36.25","35.90","35.95","-","0.05","35.95","99","36.00","91","17.89",
"2451","創見","676,662","561","54,885,549","80.60","81.80","80.60","80.80","+","0.20","80.80","13","81.00","2","20.20",
"2454","聯發科","9,177,582","6,104","3,724,845,554","407.00","408.00","403.50","405.50","-","3.00","405.00","127","405.50","20","31.29",
"2458","義隆","3,592,860","2,678","317,708,001","87.60","89.10","87.30","88.80","+","0.90","88.70","17","88.80","10","13.23",
"2481","強茂","1,000,695","592","24,749,084","24.60","24.90","24.60","24.75","+","0.10","24.75","5","24.80","78","15.18",
"3006","晶豪科","2,660,311","1,569","95,278,346","35.60","36.10","35.45","36.00","+","0.70","35.95","39","36.00","9","31.03",
"3014","聯陽","1,158,602","743","48,477,293","41.40","42.10","41.20","41.90","+","0.70","41.85","8","41.90","74","13.97",
"3016","嘉晶","3,408,371","2,177","166,298,870","47.95","49.45","47.70","48.70","+","0.75","48.70","19","48.80","1","110.68",
"3034","聯詠","5,694,019","3,225","1,244,858,683","219.00","220.00","217.00","219.50","-","1.00","219.00","25","219.50","48","16.33",
"3035","智原","3,243,363","2,082","160,439,930","49.45","49.90","49.10","49.50","-","0.50","49.45","85","49.50","4","35.36",
"3041","揚智","1,697,174","1,075","28,113,383","16.30","16.70","16.20","16.70","+","0.45","16.65","7","16.70","116","",
"3054","立萬利","10,001","8","253,875","26.00","26.00","25.25","25.25","-","0.55","25.20","1","25.60","1","120.24",
"3094","聯傑","190,005","131","3,462,490","18.35","18.35","18.15","18.30","+","0.20","18.20","3","18.30","9","49.46",
"3189","景碩","4,946,222","3,045","263,234,366","53.00","53.80","52.80","53.00"," ","0.00","52.90","28","53.00","35","",
"3257","虹冠電","79,073","76","4,394,740","55.70","55.80","55.40","55.50","-","0.20","55.50","5","55.60","3","54.41",
"3413","京鼎","3,939,728","3,236","751,174,221","187.00","194.00","186.50","188.50","+","3.50","188.50","14","189.00","1","26.59",
"3443","創意","1,985,045","1,729","480,165,845","242.00","245.50","238.50","241.00","-","1.00","241.00","13","241.50","2","50.95",
"3530","晶相光","1,196,191","937","119,207,909","99.00","100.50","98.80","99.50","+","0.70","99.50","22","99.60","2","44.42",
"3532","台勝科","1,571,958","1,202","185,048,044","115.00","119.00","115.00","119.00","+","4.50","118.50","17","119.00","133","13.98",
"3536","誠創","15,048","13","72,845","4.90","5.15","4.80","5.15","-","0.11","4.83","2","5.08","2","",
"3545","敦泰","18,838,306","9,087","523,843,211","26.50","28.40","26.45","28.40","+","2.10","28.35","22","28.40","10","",
"3583","辛耘","208,000","156","11,915,100","57.60","57.60","56.70","57.30","+","0.30","57.30","2","57.50","4","10.05",
"3588","通嘉","93,205","100","2,617,507","28.00","28.25","27.90","28.25","+","0.30","28.15","2","28.25","2","80.71",
"3661","世芯-KY","4,992,181","3,866","1,144,048,175","231.00","233.50","226.50","226.50","-","4.00","226.00","62","226.50","44","61.38",
"3686","達能","34,190","140","146,598","4.35","4.35","4.14","4.25","-","0.03","4.25","4","4.34","4","",
"3711","日月光投控","5,193,063","2,268","401,717,747","77.20","77.90","77.00","77.40","-","0.10","77.30","3","77.40","325","20.70",
"4919","新唐","470,168","278","19,537,526","41.30","41.75","41.25","41.60","+","0.10","41.60","5","41.65","5","21.44",
"4952","凌通","128,000","100","3,946,450","31.00","31.00","30.50","30.90","+","0.50","30.90","1","30.95","7","13.49",
"4961","天鈺","322,413","225","10,935,742","33.75","34.10","33.65","33.90","+","0.20","33.85","17","33.90","1","16.95",
"4967","十銓","13,341,950","7,088","500,687,247","35.50","38.90","35.50","38.90","+","3.50","38.90","6,120","--","0","49.24",
"4968","立積","3,051,078","2,445","506,815,553","165.50","167.50","164.00","167.50","+","2.50","167.50","36","168.00","95","55.83",
"5269","祥碩","862,969","853","822,834,488","967.00","968.00","942.00","951.00","-","1.00","951.00","2","952.00","6","54.78",
"5285","界霖","583,000","318","35,233,600","59.20","61.00","59.10","60.60","+","1.40","60.60","10","60.70","5","19.61",
"5305","敦南","227,033","123","9,301,290","41.00","41.00","40.95","40.95"," ","0.00","40.95","97","41.00","71","20.48",
"5471","松翰","456,208","259","15,490,225","33.90","34.20","33.75","33.75"," ","0.00","33.75","19","33.90","4","17.86",
"6202","盛群","455,339","337","31,909,030","69.90","70.50","69.70","69.80","-","0.20","69.80","2","69.90","1","17.23",
"6239","力成","7,229,233","4,369","836,924,628","116.00","117.50","114.00","116.50","+","3.00","116.00","91","116.50","27","17.68",
