"109年01月14日每日收盤行情(塑膠工業)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"1301","台塑","8,346,931","3,996","824,682,469","99.30","99.50","98.50","98.80","-","0.90","98.70","92","98.80","12","17.24",
"1303","南亞","3,040,300","1,415","221,532,136","72.80","73.00","72.50","73.00"," ","0.00","72.90","5","73.00","129","24.91",
"1304","台聚","698,060","314","9,660,913","13.80","13.90","13.80","13.90","+","0.10","13.80","52","13.90","71","16.55",
"1305","華夏","682,799","301","14,374,279","21.20","21.20","20.95","20.95","-","0.10","20.95","55","21.00","12","21.38",
"1307","三芳","49,794","38","1,157,428","23.30","23.35","23.20","23.30"," ","0.00","23.30","1","23.35","6","22.62",
"1308","亞聚","284,392","162","4,512,403","15.85","15.90","15.80","15.85"," ","0.00","15.85","33","15.90","20","15.39",
"1309","台達化","724,955","238","7,909,602","11.00","11.00","10.85","10.85","-","0.10","10.85","69","10.90","2","25.83",
"1310","台苯","1,726,842","753","35,889,206","20.80","20.85","20.70","20.75","-","0.10","20.75","107","20.80","99","12.13",
"1312","國喬","2,376,222","920","43,846,636","18.45","18.55","18.35","18.40"," ","0.00","18.40","65","18.45","39","8.48",
"1312A","國喬特","8,000","4","274,750","34.30","34.35","34.30","34.35","+","0.05","34.10","3","34.40","5","",
"1313","聯成","972,640","367","10,561,180","10.90","10.90","10.80","10.85","-","0.05","10.85","36","10.90","67","",
"1314","中石化","29,224,972","4,855","265,821,026","9.12","9.18","9.09","9.15","+","0.04","9.14","17","9.15","196","17.94",
"1315","達新","793,023","474","37,907,238","47.50","48.50","47.20","47.45"," ","0.00","47.45","4","47.50","1","12.93",
"1321","大洋","253,064","120","9,464,696","37.45","37.50","37.30","37.45","+","0.05","37.45","7","37.50","12","249.67",
"1323","永裕","55,266","28","1,862,827","33.65","33.75","33.65","33.75"," ","0.00","33.65","9","33.75","38","10.32",
"1324","地球","1,176","11","11,338","9.63","9.63","9.63","9.63","+","0.01","9.63","1","9.74","2","",
"1325","恆大","452,100","216","7,909,360","17.75","17.75","17.40","17.60"," ","0.00","17.55","22","17.60","11","35.20",
"1326","台化","3,782,226","2,111","331,367,729","87.50","87.90","87.40","87.90","+","0.40","87.80","2","87.90","241","17.83",
"1337","再生-KY","360,423","143","2,153,190","6.03","6.03","5.92","5.94","-","0.09","5.94","10","5.97","3","",
"1340","勝悅-KY","208,818","138","3,241,807","15.60","15.65","15.40","15.55","-","0.05","15.50","4","15.55","1","",
"1341","富林-KY","2,011","4","120,464","59.90","59.90","59.90","59.90","+","0.10","59.60","1","60.00","18","10.99",
"4306","炎洲","262,279","149","3,137,263","12.00","12.05","11.90","11.95","-","0.05","11.90","111","12.00","58","27.79",
"備註:"
"漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。",
"當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。",
"除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。",
"本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。",

