"108年12月05日每日收盤行情(鋼鐵工業)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"2002","中鋼","7,577,445","2,641","177,639,747","23.45","23.55","23.40","23.45","-","0.15","23.40","329","23.45","1,036","23.45",
"2002A","中鋼特","46,000","32","2,457,200","53.50","53.50","53.40","53.50"," ","0.00","53.40","3","53.50","10","",
"2006","東和鋼鐵","1,238,405","498","28,033,017","22.75","22.80","22.50","22.65","-","0.05","22.60","38","22.65","52","19.03",
"2007","燁興","80,028","35","332,951","4.16","4.19","4.12","4.14","-","0.03","4.14","2","4.18","11","",
"2008","高興昌","195","1","2,388","--","--","--","--"," ","0.00","12.35","50","12.45","2","",
"2009","第一銅","63,236","38","579,179","9.15","9.18","9.13","9.13"," ","0.00","9.13","9","9.14","2","",
"2010","春源","196,903","92","1,993,668","10.10","10.20","10.10","10.15"," ","0.00","10.15","1","10.20","118","39.04",
"2012","春雨","32,306","15","633,431","19.70","19.70","19.55","19.55","-","0.05","19.55","8","19.80","2","10.62",
"2013","中鋼構","159,007","132","3,870,819","24.30","24.40","24.30","24.35"," ","0.00","24.30","19","24.35","4","44.27",
"2014","中鴻","1,228,875","607","11,953,701","9.80","9.80","9.70","9.73","-","0.08","9.73","65","9.75","20","14.10",
"2015","豐興","98,375","82","5,314,025","54.10","54.20","53.90","54.20","+","0.10","54.00","2","54.20","12","13.69",
"2017","官田鋼","172,269","83","1,147,610","6.70","6.70","6.64","6.64","-","0.06","6.64","11","6.67","2","",
"2020","美亞","61,649","33","941,813","15.25","15.30","15.25","15.30","+","0.05","15.30","23","15.35","12","9.62",
"2022","聚亨","328,859","114","1,662,976","5.07","5.09","5.03","5.06"," ","0.00","5.06","11","5.07","1","",
"2023","燁輝","600,555","294","5,523,771","9.26","9.26","9.15","9.23","-","0.05","9.19","13","9.23","6","",
"2024","志聯","83,001","24","926,711","11.10","11.25","11.10","11.25","+","0.15","11.15","3","11.25","6","43.27",
"2025","千興","130,378","28","287,721","2.20","2.23","2.20","2.23","+","0.03","2.23","5","2.24","21","",
"2027","大成鋼","4,608,850","1,814","137,051,975","29.75","29.90","29.50","29.80","+","0.05","29.75","54","29.80","21","10.84",
"2028","威致","35,000","15","321,650","9.06","9.21","9.06","9.19"," ","0.00","9.19","14","9.20","6","10.21",
"2029","盛餘","24,061","16","474,000","19.70","19.75","19.65","19.75","+","0.05","19.70","3","19.80","20","141.07",
"2030","彰源","112,773","74","1,367,653","12.15","12.20","12.05","12.15"," ","0.00","12.10","13","12.15","9","12.03",
"2031","新光鋼","285,002","164","7,985,306","27.95","28.10","27.95","28.00","+","0.15","28.00","8","28.05","3","",
"2032","新鋼","11,880","10","108,651","9.14","9.15","9.14","9.15"," ","0.00","9.15","1","9.17","4","28.59",
"2033","佳大","20,001","16","180,739","9.09","9.09","8.99","9.08","+","0.02","9.03","1","9.09","2","",
"2034","允強","220,842","169","5,724,764","26.00","26.00","25.85","25.95","-","0.05","25.90","11","25.95","34","14.18",
"2038","海光","158,650","37","1,129,156","7.11","7.14","7.09","7.13","+","0.03","7.10","5","7.13","2","",
"2069","運錩","78,000","49","1,465,300","18.60","18.90","18.60","18.90","+","0.35","18.75","6","18.90","7","",
"3004","豐達科","493,250","366","49,487,524","100.50","102.50","98.00","99.00","-","1.50","98.80","1","99.00","4","14.39",
"5007","三星","33,045","22","1,686,679","50.60","51.10","50.60","51.00"," ","0.00","51.00","1","51.10","5","16.78",
"5538","東明-KY","5,000","5","158,350","31.45","31.80","31.45","31.70","-","0.30","31.65","1","32.15","1","14.28",
"9958","世紀鋼","601,411","427","42,963,019","71.50","71.80","71.20","71.20"," ","0.00","71.20","20","71.40","10","24.64",
"備註:"
"漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。",
"當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。",
"除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。",
"本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。",

