"108年06月27日每日收盤行情(電腦及週邊設備業)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"2301","光寶科","4,727,887","2,208","214,245,078","45.05","45.50","45.00","45.30","+","0.30","45.30","293","45.35","3","12.55",
"2305","全友","157,100","39","930,549","5.92","5.97","5.91","5.92","+","0.01","5.92","3","5.96","3","296.00",
"2324","仁寶","12,676,272","3,176","256,786,780","20.25","20.30","20.20","20.25","+","0.05","20.25","85","20.30","164","9.93",
"2331","精英","252,643","151","2,941,770","11.65","11.70","11.60","11.60"," ","0.00","11.60","12","11.65","14","64.44",
"2352","佳世達","2,950,788","1,040","59,596,329","20.15","20.25","20.15","20.25","+","0.10","20.20","5","20.25","442","10.12",
"2353","宏碁","6,193,889","1,913","121,530,026","19.50","19.75","19.40","19.60","+","0.25","19.55","220","19.60","74","19.41",
"2356","英業達","18,256,594","5,869","453,627,871","24.45","25.00","24.40","25.00","+","0.70","24.95","7","25.00","273","12.95",
"2357","華碩","1,103,538","693","248,770,776","223.00","226.00","223.00","225.50","+","2.50","225.50","13","226.00","24","41.45",
"2362","藍天","1,364,041","783","42,769,726","31.20","31.90","30.95","31.35","+","1.05","31.30","2","31.35","18","19.59",
"2364","倫飛","31,316","25","77,087","2.47","2.50","2.47","2.50"," ","0.00","2.50","23","2.53","5","",
"2365","昆盈","228,188","109","1,862,850","8.11","8.19","8.11","8.17","+","0.07","8.16","25","8.17","24","54.47",
"2376","技嘉","27,629,124","15,820","1,458,969,228","52.00","54.50","51.30","53.40","+","3.40","53.30","303","53.40","45","28.25",
"2377","微星","15,376,098","10,329","1,357,699,926","87.00","89.70","86.90","87.00","+","1.70","87.00","25","87.10","26","14.03",
"2380","虹光","551,023","184","1,829,827","3.45","3.45","3.27","3.44","+","0.04","3.44","11","3.45","32","",
"2382","廣達","7,613,658","3,109","464,179,738","60.20","61.20","60.20","61.20","+","1.10","61.10","6","61.20","160","15.22",
