"108年03月06日每日收盤行情(電器電纜)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"1603","華電","234,099","116","4,964,388","21.10","21.40","21.05","21.15","+","0.05","21.15","5","21.20","2","21.80",
"1604","聲寶","1,147,728","520","17,345,734","14.90","15.25","14.90","15.25","+","0.30","15.20","2","15.25","33","10.23",
"1605","華新","22,330,504","6,166","403,806,072","18.10","18.20","18.00","18.00","-","0.10","18.00","4,087","18.05","5","5.10",
"1608","華榮","193,486","110","1,865,889","9.62","9.69","9.62","9.63","+","0.01","9.63","13","9.68","2","",
"1609","大亞","1,063,850","497","11,698,411","11.05","11.10","10.95","11.00","-","0.05","10.95","184","11.00","72","12.50",
"1611","中電","548,709","320","5,460,339","10.00","10.00","9.90","9.93","-","0.12","9.93","16","9.96","1","5.52",
"1612","宏泰","103,002","59","1,030,210","9.96","10.05","9.96","10.05","+","0.07","9.99","10","10.05","15","20.94",
"1614","三洋電","405,000","84","9,872,100","24.30","24.45","24.25","24.40","+","0.10","24.35","6","24.40","1","28.05",
"1615","大山","107,180","63","1,850,545","17.20","17.40","17.20","17.30","+","0.10","17.30","14","17.35","3","9.89",
"1616","億泰","33,800","14","156,671","4.72","4.72","4.63","4.64","+","0.01","4.64","2","4.68","5","",
"1617","榮星","9,000","5","121,600","13.60","13.60","13.35","13.35","-","0.10","13.35","2","13.50","5","10.11",
"1618","合機","76,510","29","679,946","8.90","8.94","8.80","8.88","-","0.02","8.83","5","8.90","5","24.00",
"1626","艾美特-KY","603,268","332","13,924,614","22.50","23.50","22.50","23.10","+","0.60","23.10","17","23.25","1","",
"4930","燦星網","1,528,971","585","19,832,255","12.65","13.50","12.45","13.50","+","0.85","13.50","33","13.55","40","",
"備註:"
"漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。",
"當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。",
"除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。",
"本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。",

