"108年06月27日每日收盤行情(汽車工業)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"1319","東陽","1,198,540","860","53,684,292","44.60","44.95","44.50","44.95","+","0.50","44.75","2","44.95","76","13.79",
"1338","廣華-KY","79,107","77","5,204,069","65.40","66.20","65.40","66.00","+","0.60","65.90","5","66.10","1","12.13",
"1339","昭輝","28,649","30","1,034,126","36.10","36.20","36.05","36.20","+","0.10","36.10","7","36.25","2","7.45",
"1512","瑞利","18,700","10","96,828","5.19","5.20","5.11","5.11","-","0.08","5.06","2","5.20","15","",
"1521","大億","53,050","41","3,374,474","63.50","63.90","63.50","63.90","+","0.40","63.80","8","63.90","4","14.46",
"1522","堤維西","326,798","236","8,800,413","27.00","27.05","26.90","26.90","+","0.05","26.90","11","27.00","29","14.46",
"1524","耿鼎","188,000","42","1,958,550","10.40","10.45","10.40","10.40","-","0.05","10.40","55","10.45","85","9.12",
"1525","江申","82,060","65","4,586,690","56.40","56.40","55.50","56.20","+","0.30","56.20","1","56.30","2","9.09",
"1533","車王電","28,308","27","989,318","34.70","35.10","34.70","34.95","+","0.15","34.95","1","35.10","4","15.74",
"1536","和大","1,916,178","1,439","187,441,275","95.70","99.00","95.70","98.20","+","2.60","98.10","5","98.20","9","21.77",
"1568","倉佑","40,027","32","799,892","19.80","20.10","19.80","20.10","+","0.35","19.90","2","20.10","15","41.88",
"1587","吉茂","39,001","21","739,068","18.95","19.15","18.90","18.90","+","0.05","18.85","5","18.90","1","23.92",
"1592","英瑞-KY","72,000","67","1,687,300","23.55","23.60","23.30","23.50","+","0.05","23.25","1","23.50","6","",
"2115","六暉-KY","7,100","7","278,420","39.45","39.45","39.10","39.40"," ","0.00","39.15","1","39.40","1","13.82",
"2201","裕隆","8,039,011","2,644","183,837,245","23.00","23.10","22.70","22.80","-","0.15","22.80","5","22.85","142","35.62",
"2204","中華","1,859,211","890","51,613,837","27.85","27.85","27.65","27.75"," ","0.00","27.70","26","27.75","91","12.67",
"2206","三陽工業","1,683,298","760","38,531,827","22.75","23.10","22.75","22.85","+","0.05","22.85","27","22.90","45","6.72",
"2207","和泰車","741,559","607","380,299,649","507.00","518.00","500.00","514.00","+","10.00","514.00","80","515.00","6","28.59",
"2227","裕日車","99,390","95","27,619,640","277.00","279.50","276.00","277.50"," ","0.00","277.50","2","279.00","4","13.23",
"2228","劍麟","58,200","54","5,125,260","88.00","88.40","87.80","88.00","+","0.10","88.00","3","88.10","2","12.74",
"2231","為升","191,100","188","48,161,550","251.50","253.50","250.00","253.00","+","4.00","252.50","33","253.00","2","25.22",
"2236","百達-KY","5,457","6","148,584","27.20","27.30","27.20","27.30","+","0.40","26.90","5","27.30","3","10.66",
"2239","英利-KY","74,250","54","7,717,125","103.00","104.50","103.00","103.50","+","0.50","103.50","1","104.00","2","11.69",
"2243","宏旭-KY","34,000","24","512,600","15.00","15.45","15.00","15.05","+","0.05","15.05","11","15.10","2","",
"2497","怡利電","100,000","66","2,313,300","23.30","23.60","22.95","23.10","-","0.20","23.00","1","23.15","2","",
"3346","麗清","173,000","112","5,920,150","34.50","34.50","34.05","34.35","+","0.15","34.30","6","34.40","4","14.62",
"4551","智伸科","661,000","576","82,777,000","124.00","126.50","123.50","125.50","+","0.50","125.00","3","125.50","10","19.52",
"4557","永新-KY","160,001","66","11,978,875","74.40","75.10","74.40","74.90","+","0.80","74.80","16","74.90","17","13.16",
"6288","聯嘉","1,375,095","573","26,196,412","18.65","19.50","18.40","19.50","+","0.85","19.45","703","19.50","25","21.67",
"6605","帝寶","126,060","108","8,564,134","67.80","68.40","67.70","68.40","+","0.50","68.20","2","68.40","2","11.21",
"備註:"
"漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。",
"當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。",
"除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。",
"本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。",

