"109年01月16日每日收盤行情(金融保險)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"2801","彰銀","2,321,906","1,148","52,055,010","22.45","22.50","22.35","22.45","+","0.10","22.40","89","22.45","144","19.19",
"2809","京城銀","822,001","445","28,627,565","35.00","35.00","34.70","34.75","-","0.15","34.75","19","34.80","9","31.59",
"2812","台中銀","2,809,548","1,163","34,932,962","12.45","12.50","12.40","12.45","-","0.05","12.40","2,158","12.45","822","11.12",
"2816","旺旺保","200,566","119","4,382,438","22.05","22.05","21.80","22.00","-","0.05","21.90","2","22.00","6","6.53",
"2820","華票","835,871","196","12,601,844","15.05","15.10","15.00","15.10","+","0.05","15.05","59","15.10","22","16.41",
"2823","中壽","5,550,952","1,848","143,991,501","26.00","26.05","25.85","25.90","-","0.10","25.90","142","25.95","54","9.15",
"2832","台產","119,099","61","2,491,161","20.90","20.95","20.85","20.90","-","0.05","20.90","2","20.95","121","12.52",
"2834","臺企銀","10,467,896","2,312","131,209,817","12.55","12.55","12.50","12.55","+","0.05","12.55","1,365","12.60","2,938","12.68",
"2836","高雄銀","559,874","236","5,637,690","10.05","10.15","10.00","10.10","+","0.05","10.05","150","10.10","73","16.03",
"2838","聯邦銀","1,144,135","635","13,294,547","11.65","11.65","11.60","11.65"," ","0.00","11.60","31","11.65","265","11.89",
"2838A","聯邦銀甲特","32,000","10","1,763,800","55.10","55.20","55.10","55.20"," ","0.00","55.10","71","55.20","64","",
"2845","遠東銀","1,306,872","382","15,838,079","12.10","12.15","12.10","12.15"," ","0.00","12.10","650","12.15","978","10.66",
"2849","安泰銀","96,001","57","1,517,115","15.65","15.95","15.65","15.80","+","0.05","15.70","7","15.80","2","12.06",
"2850","新產","154,005","77","5,980,242","39.00","39.00","38.70","38.85","+","0.10","38.80","1","38.85","3","8.35",
"2851","中再保","81,232","53","1,629,748","20.10","20.10","20.05","20.05","-","0.05","20.05","16","20.10","49","9.69",
"2852","第一保","106,106","29","1,560,504","14.70","14.75","14.65","14.75"," ","0.00","14.70","6","14.75","53","11.99",
"2855","統一證","1,035,118","322","15,228,479","14.70","14.75","14.65","14.75","+","0.05","14.70","135","14.75","540","12.19",
"2867","三商壽","1,737,357","394","19,953,446","11.45","11.55","11.45","11.55","+","0.10","11.50","77","11.55","137","9.79",
"2880","華南金","5,401,357","2,027","119,862,851","22.25","22.30","22.15","22.20","-","0.05","22.20","27","22.25","950","17.08",
"2881","富邦金","15,160,579","2,893","708,794,484","46.80","46.90","46.60","46.90","+","0.10","46.85","1,141","46.90","349","10.56",
"2881A","富邦特","448,053","45","29,322,153","65.40","65.50","65.30","65.40"," ","0.00","65.30","55","65.40","205","",
"2881B","富邦金乙特","16,375","10","1,057,311","64.60","64.60","64.50","64.60"," ","0.00","64.40","6","64.60","28","",
"2882","國泰金","11,374,198","4,429","487,648,910","42.80","42.95","42.70","42.95","+","0.05","42.90","893","42.95","378","12.56",
"2882A","國泰特","121,796","11","7,819,144","64.20","64.20","64.20","64.20"," ","0.00","64.10","103","64.20","290","",
"2882B","國泰金乙特","99,094","29","6,359,316","64.20","64.20","64.00","64.20"," ","0.00","64.00","195","64.20","210","",
"2883","開發金","11,100,359","2,685","109,216,455","9.85","9.86","9.82","9.85","+","0.01","9.84","62","9.85","379","14.28",
"2884","玉山金","15,537,434","4,911","446,851,223","28.70","28.85","28.60","28.85","+","0.25","28.80","4,443","28.85","817","17.17",
"2885","元大金","10,417,826","2,813","212,104,061","20.40","20.40","20.25","20.40"," ","0.00","20.35","468","20.40","783","12.44",
"2886","兆豐金","16,565,033","6,089","527,412,676","31.85","31.95","31.75","31.95","+","0.15","31.90","2","31.95","649","15.59",
"2887","台新金","14,886,515","3,356","216,982,766","14.55","14.60","14.50","14.60","+","0.05","14.60","1,503","14.65","4,590","12.27",
"2887E","台新戊特","47,082","14","2,625,459","55.70","55.80","55.70","55.80"," ","0.00","55.70","71","55.80","5","",
"2887F","台新戊特二","9,562","13","519,548","54.40","54.40","54.40","54.40","-","0.10","54.30","7","54.40","2","",
"2888","新光金","13,973,423","2,410","142,862,750","10.20","10.25","10.20","10.25","+","0.05","10.20","3,411","10.25","2,911","12.97",
"2888A","新光金甲特","23,084","31","1,061,353","45.95","46.00","45.95","46.00"," ","0.00","45.95","89","46.00","168","",
"2889","國票金","3,349,885","1,076","39,540,301","11.85","11.85","11.75","11.85"," ","0.00","11.80","223","11.85","1,136","13.02",
"2890","永豐金","15,594,841","3,857","205,239,576","13.20","13.20","13.10","13.20"," ","0.00","13.15","1,256","13.20","2,715","13.47",
