"108年12月20日每日收盤行情(塑膠工業)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"1301","台塑","8,174,619","2,193","822,094,500","99.50","101.00","99.30","101.00","+","1.10","100.50","456","101.00","365","17.63",
"1303","南亞","9,701,830","2,224","707,805,029","73.00","73.20","72.70","72.90"," ","0.00","72.90","560","73.00","3","24.88",
"1304","台聚","2,570,520","647","36,344,847","14.25","14.25","14.05","14.20","-","0.05","14.15","22","14.20","150","16.90",
"1305","華夏","726,180","339","15,425,255","21.25","21.35","21.10","21.20","+","0.05","21.20","64","21.30","4","21.63",
"1307","三芳","43,318","36","1,028,247","23.80","23.80","23.65","23.75"," ","0.00","23.70","16","23.75","3","23.06",
"1308","亞聚","531,239","193","8,486,847","16.00","16.10","15.90","15.95","-","0.05","15.90","58","15.95","1","15.49",
"1309","台達化","620,890","199","7,000,209","11.25","11.35","11.20","11.30","+","0.05","11.25","36","11.30","61","26.90",
"1310","台苯","1,394,613","601","29,100,390","21.05","21.05","20.80","20.80","-","0.25","20.80","37","21.00","58","12.16",
"1312","國喬","8,150,823","1,980","150,786,275","18.55","18.60","18.45","18.45","-","0.15","18.45","421","18.50","3","8.50",
"1312A","國喬特","3,000","3","102,800","34.25","34.30","34.25","34.30","-","0.05","34.20","2","34.30","1","",
"1313","聯成","1,150,890","393","12,880,413","11.25","11.25","11.10","11.15","-","0.05","11.15","251","11.20","11","",
"1314","中石化","17,358,628","2,539","168,651,128","9.82","9.84","9.71","9.71","-","0.09","9.71","348","9.73","75","19.04",
"1315","達新","282,384","190","13,151,720","46.50","46.75","46.45","46.45","-","0.10","46.45","5","46.50","2","12.66",
"1321","大洋","284,000","128","10,546,600","36.80","37.10","36.80","36.95","+","0.25","36.95","8","37.00","8","246.33",
"1323","永裕","74,150","40","2,508,132","33.80","33.95","33.75","33.95"," ","0.00","33.90","1","34.00","55","10.38",
"1324","地球","2,003","3","19,459","9.70","9.73","9.70","9.73","+","0.04","9.66","6","9.73","2","",
"1325","恆大","21,000","17","326,550","15.55","15.55","15.55","15.55"," ","0.00","15.50","7","15.55","2","31.10",
"1326","台化","8,740,157","2,522","774,999,923","88.50","88.90","88.00","88.90","+","0.90","88.90","99","89.00","154","18.03",
"1337","再生-KY","147,035","101","870,117","5.95","5.95","5.90","5.92","-","0.02","5.90","7","5.92","14","",
"1340","勝悅-KY","139,034","115","2,150,419","15.50","15.65","15.40","15.65","+","0.15","15.60","10","15.65","9","",
"1341","富林-KY","9,003","7","536,280","59.50","59.80","59.50","59.80","-","0.10","59.00","1","59.90","3","10.97",
"4306","炎洲","280,356","146","3,525,344","12.55","12.65","12.55","12.60","+","0.05","12.55","31","12.60","67","29.30",
"備註:"
"漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。",
"當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。",
"除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。",
"本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。",

