"108年07月05日每日收盤行情(電機機械)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"1503","士電","146,004","110","6,832,933","46.55","47.00","46.55","46.95","+","0.40","46.85","3","46.95","8","15.15",
"1504","東元","2,796,775","1,064","63,244,607","22.60","22.75","22.50","22.60"," ","0.00","22.55","2","22.60","122","13.53",
"1506","正道","24,272","15","422,082","17.30","17.50","17.30","17.50","+","0.20","17.35","1","17.50","7","",
"1507","永大","83,694","58","5,685,542","68.50","69.00","67.50","67.50","-","0.50","67.30","5","67.90","4","61.36",
"1513","中興電","432,205","216","9,222,151","21.30","21.35","21.30","21.30"," ","0.00","21.30","257","21.35","157","15.21",
"1514","亞力","668,506","257","11,218,752","16.70","16.85","16.65","16.85","+","0.10","16.80","57","16.85","83","14.53",
"1515","力山","1,000,250","699","86,070,673","86.30","86.80","85.60","85.60","-","0.70","85.60","45","85.70","4","12.81",
"1517","利奇","77,609","30","750,409","9.66","9.69","9.66","9.69","+","0.03","9.68","7","9.69","31","15.63",
"1519","華城","958,508","521","25,917,288","26.75","27.30","26.65","27.00","+","0.15","26.95","8","27.00","2","25.71",
"1526","日馳","441,700","319","13,390,573","30.30","30.50","30.05","30.40","+","0.10","30.35","9","30.40","3","14.90",
"1527","鑽全","1,460,523","1,004","87,165,625","59.70","60.40","59.00","60.40","+","0.70","60.30","9","60.40","2","6.43",
"1528","恩德","317,806","116","3,031,528","9.50","9.60","9.48","9.55","+","0.09","9.55","5","9.56","1","95.50",
"1529","樂士","18,001","17","281,615","15.80","15.80","15.50","15.50","-","0.55","15.50","1","15.80","1","24.60",
"1530","亞崴","57,083","44","1,764,926","30.60","31.15","30.60","30.95","+","0.40","30.85","1","30.95","1","8.97",
"1531","高林股","61,650","37","992,500","16.10","16.10","16.10","16.10"," ","0.00","16.10","9","16.15","23","20.64",
"1532","勤美","415,055","261","15,013,985","36.15","36.40","36.05","36.10","-","0.05","36.10","56","36.25","2","8.94",
"1535","中宇","28,052","27","922,786","33.15","33.15","32.80","32.90"," ","0.00","32.85","5","32.95","3","47.00",
"1537","廣隆","87,200","69","14,350,900","164.00","165.00","164.00","164.00"," ","0.00","164.00","31","165.00","54","12.89",
"1538","正峰新","153,842","61","797,228","5.17","5.20","5.11","5.18","+","0.04","5.11","10","5.18","1","",
"1539","巨庭","34,060","30","838,469","24.70","24.70","24.55","24.65","-","0.05","24.55","8","24.65","14","4.47",
"1540","喬福","289,382","158","6,423,112","22.30","22.30","22.05","22.25","+","0.10","22.20","49","22.25","11","10.54",
"1541","錩泰","143,000","95","5,221,050","36.85","36.90","36.30","36.45","-","0.20","36.45","1","36.55","1","23.98",
"1558","伸興","145,489","122","20,245,427","138.50","140.00","138.50","139.50","+","1.50","139.50","12","140.00","29","7.97",
"1560","中砂","179,051","129","10,540,460","58.60","59.00","58.60","58.80","+","0.30","58.80","27","58.90","2","12.35",
"1583","程泰","7,000","7","399,000","56.20","57.30","56.20","57.30","+","1.10","57.20","1","57.30","1","9.88",
"1589","永冠-KY","1,372,600","800","78,309,420","57.80","57.80","56.70","57.00","-","0.20","57.00","55","57.10","5","",
"1590","亞德客-KY","1,042,318","972","368,070,162","356.50","356.50","349.00","355.50","+","1.50","355.00","5","355.50","5","25.39",
"2049","上銀","717,166","590","196,834,984","277.00","277.50","273.00","273.50","-","2.50","273.50","17","274.00","2","17.14",
"2371","大同","13,923,748","6,719","267,811,812","19.35","19.55","19.05","19.10","-","0.25","19.10","503","19.15","19","",
"3167","大量","42,100","37","1,528,679","36.35","36.40","36.15","36.30","-","0.05","36.30","7","36.35","4","7.63",
"4526","東台","463,081","142","8,521,547","18.30","18.50","18.25","18.50","+","0.25","18.45","16","18.50","48","13.21",
"4532","瑞智","244,953","125","6,187,557","25.40","25.40","25.20","25.30","-","0.05","25.25","26","25.30","13","11.77",
"4540","全球傳動","237,230","187","16,892,643","71.70","71.70","70.80","71.30"," ","0.00","71.30","25","71.40","15","13.23",
"4552","力達-KY","140,050","115","7,239,115","52.00","52.00","51.50","51.60","-","0.30","51.60","9","51.80","4","7.94",
"4555","氣立","5,000","5","279,500","56.20","56.20","55.70","55.70","-","0.40","55.70","1","56.00","2","30.44",
"4560","強信-KY","395,280","166","21,898,884","55.40","55.70","55.10","55.50","+","0.20","55.40","3","55.70","9","9.65",
"4562","穎漢","38,000","27","1,268,050","33.35","33.60","33.00","33.50","-","0.10","33.30","2","33.50","4","15.02",
"4564","元翎","3,107,723","1,776","184,637,780","58.10","60.20","57.70","59.40","+","1.30","59.30","14","59.40","8","20.92",
"4566","時碩工業","418,000","242","17,987,100","43.00","43.30","42.65","43.15","+","0.15","43.00","7","43.15","7","13.66",
"5288","豐祥-KY","433,207","349","58,426,547","137.50","138.50","133.00","135.50","-","2.00","134.50","14","135.50","14","14.62",
"8222","寶一","115,001","90","2,498,321","21.60","21.85","21.60","21.75","+","0.15","21.70","3","21.75","4","27.53",
"8374","羅昇","92,299","47","1,848,859","20.10","20.30","19.95","20.25","+","0.25","20.10","1","20.25","5","23.55",
"8996","高力","151,116","96","6,815,081","45.25","45.30","44.95","45.10","+","0.30","45.05","3","45.10","14","14.55",
"備註:"
"漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。",
"當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。",
"除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。",
"本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。",

