"108年01月09日每日收盤行情(化學工業)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"1704","榮化","1,009,217","439","53,363,633","52.80","52.90","52.80","52.90","+","0.10","52.80","65,994","52.90","295","14.30",
"1708","東鹼","58,501","40","1,486,147","25.35","25.50","25.35","25.40","+","0.10","25.40","5","25.45","1","11.76",
"1709","和益","164,412","124","2,474,680","14.95","15.15","14.95","15.10","+","0.15","15.10","18","15.15","32","14.11",
"1710","東聯","4,157,079","2,157","105,547,925","25.25","25.85","24.85","25.85","+","0.80","25.80","1","25.85","182","11.70",
"1711","永光","215,526","272","3,467,647","16.05","16.25","16.00","16.10","+","0.15","16.05","14","16.15","6","19.63",
"1712","興農","316,557","129","5,301,145","16.70","16.80","16.70","16.80","+","0.10","16.75","12","16.80","49","10.50",
"1713","國化","46,224","20","875,933","18.85","19.10","18.80","19.10","+","0.15","18.95","1","19.10","4","25.13",
"1714","和桐","1,808,080","574","11,704,101","6.42","6.56","6.41","6.46","+","0.10","6.46","14","6.47","15","46.14",
"1717","長興","610,923","414","14,744,634","24.10","24.20","23.95","24.20","+","0.35","24.10","10","24.20","23","14.85",
"1718","中纖","6,152,113","1,521","62,767,624","10.15","10.25","10.10","10.20","+","0.10","10.20","10","10.25","395","7.73",
"1721","三晃","413,390","69","4,150,350","10.00","10.20","10.00","10.05","+","0.05","10.05","11","10.15","5","67.00",
"1722","台肥","2,421,930","1,299","106,938,908","44.20","44.35","44.00","44.00"," ","0.00","44.00","88","44.05","12","22.45",
"1723","中碳","314,257","265","42,522,195","136.00","136.00","134.50","135.50","+","0.50","135.00","2","135.50","17","21.37",
"1724","台硝","22,894","12","296,560","12.85","13.00","12.85","13.00","+","0.10","12.90","14","13.00","1","17.57",
"1725","元禎","18,000","14","259,450","14.40","14.50","14.35","14.45"," ","0.00","14.40","1","14.45","1","11.56",
"1726","永記","10,567","20","743,643","70.20","70.50","70.20","70.20","+","0.10","70.10","6","70.70","2","14.07",
"1727","中華化","40,050","26","560,300","13.90","14.05","13.90","14.05","+","0.05","13.95","3","14.05","8","13.77",
"1730","花仙子","486,410","360","31,488,707","64.90","65.30","64.00","64.60","+","0.40","64.60","8","64.70","2","15.95",
"1732","毛寶","162,000","61","1,797,850","11.00","11.25","11.00","11.15","-","0.25","11.15","10","11.20","3","74.33",
"1735","日勝化","5,000","5","76,750","15.35","15.35","15.35","15.35","+","0.10","15.10","8","15.35","1","51.17",
"1773","勝一","68,034","60","5,689,642","84.00","84.00","83.20","83.40","+","0.30","83.30","11","83.50","1","13.43",
"1776","展宇","13,000","13","194,400","14.80","15.00","14.80","14.90","+","0.20","14.80","5","14.95","1","59.60",
"3708","上緯投控","908,521","660","66,259,272","73.00","73.60","72.40","73.00","+","0.80","73.00","52","73.10","6","8.75",
"4720","德淵","12,021","11","164,835","13.65","13.75","13.65","13.75","+","0.15","13.60","5","13.75","11","59.78",
"4722","國精化","62,650","46","1,678,115","26.40","27.00","26.40","26.90","+","0.50","26.70","4","26.90","1","9.82",
"4725","信昌化","768,000","437","17,623,400","23.00","23.10","22.80","22.95","+","0.25","22.95","73","23.00","26","18.97",
"4739","康普","4,036,201","3,028","368,227,677","88.60","93.70","88.60","92.90","+","6.50","92.80","8","92.90","3","16.36",
"4755","三福化","18,000","17","708,050","39.55","39.55","39.10","39.10"," ","0.00","39.10","1","39.20","2","9.29",
"4763","材料-KY","292,000","258","37,985,000","128.00","131.50","128.00","129.00","+","1.50","128.50","24","129.50","1","26.33",
"4764","雙鍵","102,000","82","8,175,300","79.90","80.70","79.60","79.90","+","0.90","79.90","3","80.10","5","11.60",
"4766","南寶","424,080","327","48,046,080","115.00","116.00","112.00","112.50","-","2.50","112.50","5","113.00","4","15.26",
"備註:"
"漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。",
"當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。",
"除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。",
"本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。",

