"109年02月06日每日收盤行情(造紙工業)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"1902","台紙","597,932","177","11,883,693","19.65","20.15","19.65","19.95","+","0.25","19.90","18","20.00","19","28.50",
"1903","士紙","25,290","24","798,617","31.45","31.80","31.10","31.70","+","0.25","31.70","1","31.90","5","",
"1904","正隆","1,851,582","838","36,853,590","19.80","20.05","19.75","20.00","+","0.35","20.00","21","20.05","141","11.76",
"1905","華紙","788,549","292","6,745,577","8.48","8.61","8.48","8.60","+","0.20","8.58","18","8.60","3","143.33",
"1906","寶隆","66,075","42","861,951","13.15","13.15","13.00","13.00","+","0.05","13.00","29","13.05","1","9.56",
"1907","永豐餘","3,474,973","1,183","45,810,487","13.05","13.30","13.00","13.25","+","0.30","13.20","101","13.25","5","11.32",
"1909","榮成","2,633,757","938","36,424,814","13.75","13.95","13.70","13.85","+","0.20","13.80","120","13.85","10","",
"備註:"
"漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。",
"當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。",
"除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。",
"本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。",

