"108年04月03日每日收盤行情(電子工業)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"1471","首利","214,423","128","1,104,692","5.15","5.22","5.11","5.13","-","0.09","5.13","6","5.14","9","",
"1582","信錦","518,887","432","43,671,008","84.50","84.80","83.40","84.50","+","0.20","84.50","2","84.60","7","11.75",
"2059","川湖","246,072","238","81,832,408","342.50","342.50","328.50","333.00","-","6.50","333.00","2","333.50","4","17.86",
"2301","光寶科","3,462,038","2,068","154,912,130","44.60","44.95","44.45","44.90","+","0.10","44.70","2","44.90","33","13.13",
"2302","麗正","332,545","133","3,330,764","10.05","10.10","9.96","9.99","-","0.06","9.99","5","10.00","1","58.76",
"2303","聯電","21,951,315","4,427","254,348,844","11.60","11.65","11.55","11.55","-","0.05","11.55","2,855","11.60","1,434","19.58",
"2305","全友","207,442","80","1,365,371","6.63","6.63","6.55","6.63"," ","0.00","6.63","9","6.64","7","",
"2308","台達電","5,222,601","3,544","833,378,160","159.00","161.00","157.50","160.00","+","2.50","160.00","136","160.50","75","22.86",
"2312","金寶","8,097,135","1,944","91,788,611","11.20","11.45","11.20","11.35","+","0.20","11.35","85","11.40","48","27.68",
"2313","華通","49,633,796","17,292","1,319,227,539","26.70","26.95","26.20","26.60","+","0.20","26.60","18","26.65","199","13.23",
"2314","台揚","4,540,493","2,189","124,776,964","27.90","28.00","27.25","27.45","-","0.70","27.45","4","27.50","45","119.35",
"2316","楠梓電","1,927,672","919","41,128,449","21.30","21.45","21.25","21.30","+","0.10","21.30","5","21.35","62","15.90",
"2317","鴻海","42,366,852","21,665","3,454,135,060","82.30","82.70","80.70","81.90","-","0.10","81.90","491","82.00","5,971","8.80",
"2321","東訊","104,409","26","238,011","2.34","2.34","2.25","2.25","-","0.14","2.25","12","2.28","19","",
"2323","中環","8,707,590","2,155","61,209,151","7.01","7.08","6.97","7.01","+","0.03","7.01","314","7.02","63","28.04",
"2324","仁寶","11,353,830","2,719","216,991,170","19.15","19.15","19.05","19.15","+","0.05","19.10","238","19.15","877","9.34",
"2327","國巨","11,218,581","7,538","3,697,537,493","321.00","333.50","320.00","330.00","+","10.00","330.00","93","330.50","13","4.14",
"2328","廣宇","20,349,462","8,485","530,353,180","25.85","26.45","25.65","26.25","+","0.10","26.20","86","26.25","129","11.46",
"2329","華泰","5,844,805","1,774","93,305,730","15.90","16.20","15.75","16.10","+","0.25","16.10","220","16.15","120","",
"2330","台積電","28,581,323","8,067","7,075,597,562","249.00","249.00","246.50","246.50","+","0.50","246.50","1,291","247.00","21","18.21",
"2331","精英","1,013,406","531","12,261,664","11.85","12.30","11.80","12.25","+","0.30","12.25","5","12.30","93","306.25",
"2332","友訊","4,015,498","1,292","54,202,474","13.55","13.60","13.45","13.50"," ","0.00","13.50","72","13.55","124","84.38",
"2337","旺宏","24,663,482","7,868","536,905,604","21.85","22.00","21.65","21.70"," ","0.00","21.70","1,445","21.75","96","4.44",
"2338","光罩","7,204,368","3,290","201,161,361","28.10","28.40","27.60","27.65","+","0.05","27.60","215","27.65","41","27.11",
"2340","光磊","13,034,425","5,073","320,785,189","24.25","25.00","24.15","24.35","+","0.25","24.35","18","24.40","15","16.56",
"2342","茂矽","430,622","293","9,503,464","22.10","22.20","21.95","22.00"," ","0.00","22.00","1","22.10","8","19.30",
"2344","華邦電","40,690,287","10,136","623,520,848","15.10","15.55","14.95","15.50","+","0.45","15.45","219","15.50","1,362","8.29",
"2345","智邦","4,434,213","3,063","566,295,977","129.00","129.50","126.00","129.50","+","0.50","129.00","4","129.50","83","24.34",
"2347","聯強","3,790,993","1,266","140,345,191","37.05","37.20","36.95","37.00","-","0.05","37.00","523","37.10","49","9.34",
"2349","錸德","5,159,013","1,589","57,746,993","11.15","11.35","11.05","11.20","+","0.05","11.20","50","11.25","50","",
"2351","順德","711,050","598","50,532,415","71.70","72.20","70.70","71.30","-","0.40","71.20","11","71.30","3","15.67",
"2352","佳世達","3,350,341","1,554","65,932,536","19.70","19.75","19.60","19.70","+","0.10","19.65","241","19.70","43","9.61",
"2353","宏碁","4,927,685","1,977","99,080,403","20.25","20.25","20.00","20.20","+","0.05","20.15","51","20.20","366","20.00",
"2354","鴻準","3,516,307","2,470","227,483,408","65.00","65.10","64.20","65.00","+","0.20","64.90","37","65.00","238","10.05",
"2355","敬鵬","1,047,033","664","40,580,218","38.55","38.85","38.55","38.70","+","0.35","38.70","21","38.75","6","94.39",
"2356","英業達","5,409,470","2,211","129,976,661","24.00","24.15","23.90","24.15","+","0.15","24.10","73","24.15","182","13.34",
"2357","華碩","581,897","487","131,696,325","225.50","227.00","224.50","226.00","+","0.50","226.00","392","226.50","2","39.65",
"2359","所羅門","639,008","349","13,264,156","20.85","20.95","20.50","20.85"," ","0.00","20.85","25","20.90","20","12.64",
"2360","致茂","934,080","608","137,953,760","147.50","148.50","146.50","147.50"," ","0.00","147.50","112","148.00","280","24.02",
"2362","藍天","150,886","114","4,420,319","29.30","29.35","29.20","29.35"," ","0.00","29.30","2","29.40","10","12.44",
"2363","矽統","12,653,824","3,741","109,113,065","8.60","8.87","8.38","8.73","+","0.59","8.73","12","8.74","4","",
"2364","倫飛","49,077","80","163,519","3.40","3.40","3.30","3.33","-","0.08","3.33","5","3.39","4","",
"2365","昆盈","429,350","247","3,961,296","9.30","9.33","9.17","9.20","-","0.09","9.20","10","9.22","4","22.44",
"2367","燿華","10,214,554","4,008","215,563,399","20.95","21.40","20.80","21.25","+","0.35","21.20","79","21.25","1","20.05",
"2368","金像電","26,357,863","6,825","367,137,308","13.65","14.15","13.60","13.95","+","0.65","13.95","144","14.00","234","33.21",
"2369","菱生","572,060","373","5,502,011","9.60","9.67","9.58","9.63","+","0.03","9.62","9","9.63","1","",
"2373","震旦行","23,022","27","2,125,618","92.20","92.80","92.20","92.30","+","0.10","92.30","1","92.70","2","13.55",
"2374","佳能","346,765","227","5,259,339","15.25","15.35","15.10","15.20"," ","0.00","15.15","21","15.20","16","",
"2375","凱美","2,519,340","1,460","115,762,216","45.50","46.25","45.45","46.10","+","0.80","46.10","27","46.15","19","2.41",
"2376","技嘉","13,853,666","7,311","715,117,682","50.70","52.30","50.70","51.20","+","1.40","51.20","54","51.30","14","12.67",
"2377","微星","4,828,199","3,265","421,165,418","88.40","88.40","86.70","87.30","-","0.20","87.30","147","87.40","22","12.21",
"2379","瑞昱","2,535,716","1,978","484,460,540","193.00","193.50","188.50","191.50","-","0.50","191.00","2","191.50","2","22.37",
"2380","虹光","61,532","44","235,643","3.81","3.84","3.81","3.84","+","0.03","3.83","2","3.84","2","",
"2382","廣達","4,630,573","2,287","267,816,449","58.00","58.10","57.60","57.80","-","0.20","57.80","255","57.90","16","14.74",
"2383","台光電","5,722,439","3,735","579,059,508","104.50","104.50","99.90","100.50","-","4.00","100.50","79","101.00","33","18.34",
"2385","群光","1,205,073","962","86,037,403","71.80","71.90","71.00","71.40","+","0.30","71.30","16","71.40","72","13.65",
"2387","精元","466,166","302","8,777,720","18.90","18.90","18.75","18.90"," ","0.00","18.85","8","18.90","85","27.39",
"2388","威盛","2,442,371","1,522","96,295,782","39.55","40.00","38.80","39.55","+","0.55","39.55","77","39.60","3","282.50",
"2390","云辰","4,639,982","1,743","58,577,866","12.40","12.85","12.35","12.50","+","0.20","12.50","149","12.60","9","",
"2392","正崴","26,434,741","12,923","1,124,947,537","40.40","43.45","40.05","43.45","+","3.95","43.45","10,196","--","0","36.51",
"2393","億光","954,182","766","29,613,499","31.40","31.40","30.95","31.00","-","0.35","31.00","37","31.20","55","17.32",
"2395","研華","1,129,226","810","280,686,808","250.00","251.50","247.00","248.00","-","4.00","248.00","3","248.50","8","27.52",
"2397","友通","280,434","163","22,335,320","78.50","81.00","78.00","80.30","+","2.70","80.30","3","80.40","3","15.18",
"2399","映泰","11,981,820","4,162","138,326,839","11.25","11.80","11.15","11.40","+","0.65","11.40","27","11.45","25","",
