"108年09月05日每日收盤行情(光電業)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"2323","中環","215,226,799","32,503","2,159,898,553","10.00","10.50","9.72","9.72","+","0.03","9.72","54","9.73","22","11.44",
"2340","光磊","12,071,221","5,660","285,774,208","24.30","24.35","23.40","23.50","-","0.70","23.45","156","23.50","16","17.28",
"2349","錸德","23,980,712","5,853","224,482,563","9.60","9.65","9.13","9.13","-","0.62","9.13","94","9.14","5","",
"2374","佳能","3,277,056","925","56,115,840","16.95","17.40","16.85","16.95"," ","0.00","16.95","50","17.05","10","",
"2393","億光","1,344,395","1,007","37,421,585","28.05","28.10","27.70","27.80","-","0.10","27.80","27","27.95","31","16.35",
"2406","國碩","2,661,478","770","22,188,841","8.31","8.42","8.26","8.26","+","0.01","8.25","68","8.29","6","",
"2409","友達","44,991,885","6,820","361,217,637","8.11","8.13","7.99","8.04"," ","0.00","8.03","7","8.04","327","",
"2426","鼎元","1,351,909","690","21,970,222","16.45","16.50","16.15","16.20","-","0.30","16.15","82","16.25","31","33.06",
"2438","翔耀","13,573","10","85,199","6.40","6.40","6.26","6.26","-","0.14","6.22","4","6.38","5","",
"2448","晶電","15,132,226","4,775","359,421,626","23.70","23.95","23.55","23.85","+","0.30","23.85","48","23.90","314","",
"2466","冠西電","80,000","49","2,621,850","32.60","33.00","32.40","32.80","+","0.10","32.40","1","32.85","4","113.10",
"2486","一詮","351,485","120","2,924,551","8.41","8.41","8.29","8.30","-","0.02","8.28","16","8.30","26","",
"2489","瑞軒","967,587","401","10,624,686","11.00","11.05","10.90","10.95","-","0.05","10.95","16","11.00","132","36.50",
"2491","吉祥全","54,666","24","452,331","8.30","8.38","8.22","8.38","+","0.04","8.26","1","8.38","4","",
"2499","東貝","633,058","250","5,212,651","8.26","8.28","8.20","8.20","-","0.04","8.20","35","8.21","1","",
"3008","大立光","581,601","781","2,340,002,030","4,030.00","4,055.00","4,005.00","4,030.00","+","50.00","4,025.00","2","4,030.00","10","20.44",
"3019","亞光","1,938,784","1,418","167,102,024","86.30","86.70","85.60","85.90","+","0.40","85.90","38","86.00","8","19.93",
"3024","憶聲","158,110","57","1,039,884","6.58","6.63","6.54","6.54","-","0.05","6.54","14","6.55","178","11.89",
"3031","佰鴻","361,231","149","5,162,879","14.25","14.40","14.20","14.25","+","0.05","14.25","2","14.30","33","15.66",
"3038","全台","4,495,135","1,701","86,896,745","19.10","19.75","18.90","19.75","+","0.75","19.70","70","19.75","88","14.42",
"3049","和鑫","18,053,300","6,877","266,337,827","14.95","15.00","14.60","14.65","-","0.25","14.65","300","14.70","42","16.65",
"3050","鈺德","6,987,788","1,856","83,966,164","12.00","12.40","11.60","11.80","-","0.05","11.75","1","11.80","21","15.13",
"3051","力特","129,186","28","376,139","2.93","2.95","2.90","2.90","-","0.06","2.89","3","2.91","30","",
"3059","華晶科","784,359","395","19,676,275","25.30","25.30","25.00","25.00"," ","0.00","25.00","40","25.05","6","47.17",
"3149","正達","182,591","83","1,964,513","10.85","10.85","10.70","10.70","+","0.05","10.70","4","10.75","15","",
"3356","奇偶","852,999","587","27,974,016","32.65","33.50","32.20","32.20"," ","0.00","32.20","13","32.45","19","26.83",
"3383","新世紀","81,878","17","81,658","1.00","1.00","0.98","0.98","-","0.02","0.97","15","0.98","1","",
"3406","玉晶光","13,807,425","10,585","6,117,327,425","440.00","450.00","437.50","439.50","+","4.50","439.50","41","440.00","26","56.42",
"3437","榮創","534,555","230","8,548,430","16.10","16.10","15.95","16.00"," ","0.00","16.00","2","16.05","35","",
"3454","晶睿","2,589,846","2,111","280,098,676","104.00","110.50","104.00","106.50","+","4.50","106.50","23","107.00","3","26.49",
"3481","群創","62,700,785","7,383","441,563,724","7.10","7.13","7.01","7.01","-","0.03","7.01","966","7.02","59","",
"3504","揚明光","1,556,553","1,117","136,910,487","87.70","89.20","86.80","87.40","+","0.30","87.30","6","87.40","2","62.43",
"3535","晶彩科","3,204,122","1,785","89,912,107","28.55","28.55","27.75","27.95","-","0.30","27.90","18","27.95","5","8.52",
"3557","嘉威","1,147,696","769","38,538,878","32.30","34.75","32.00","34.40","+","2.20","34.40","1","34.50","6","491.43",
"3563","牧德","402,577","395","133,078,410","332.00","334.50","328.50","328.50","-","1.50","328.50","9","329.50","1","10.42",
"3576","聯合再生","5,923,811","1,573","48,558,658","8.16","8.25","8.15","8.16","+","0.03","8.15","73","8.16","27","",
"3591","艾笛森","102,039","68","1,348,909","13.45","13.45","13.05","13.20","-","0.10","13.20","1","13.25","2","55.00",
"3622","洋華","385,546","176","7,595,921","19.90","19.90","19.50","19.55","-","0.15","19.55","10","19.60","5","31.03",
"3669","圓展","61,000","29","1,101,450","18.15","18.20","17.80","17.90","-","0.20","17.90","1","17.95","1","52.65",
"3673","TPK-KY","2,791,899","1,605","159,466,760","57.60","57.80","56.80","56.80","-","0.60","56.80","398","57.00","12","50.27",
"3698","隆達","851,150","374","13,807,200","16.35","16.40","16.15","16.20","-","0.05","16.20","11","16.25","14","47.65",
"4934","太極","1,100,021","217","5,447,693","5.00","5.02","4.90","4.96","+","0.01","4.96","5","4.97","100","",
"4935","茂林-KY","1,536,636","1,036","111,496,044","73.80","74.50","71.60","71.70","-","1.90","71.60","17","71.80","7","39.61",
"4942","嘉彰","1,224,300","709","46,707,349","38.00","38.75","37.85","37.95","+","0.35","37.95","30","38.00","4","7.94",
"4956","光鋐","186,001","119","2,692,864","14.90","14.90","14.35","14.40","-","0.20","14.40","2","14.45","11","",
"4960","誠美材","1,708,620","433","15,785,530","9.37","9.37","9.18","9.20","-","0.09","9.20","7","9.21","16","",
"4976","佳凌","273,175","196","8,695,406","32.00","32.20","31.65","31.70"," ","0.00","31.65","7","31.80","2","",
"5234","達興材料","290,260","242","28,247,641","98.10","98.10","96.60","96.60","-","0.60","96.60","4","96.90","1","14.68",
"5243","乙盛-KY","1,362,100","962","57,689,479","42.00","42.90","41.70","42.05","+","0.35","42.05","16","42.10","10","14.45",
"5259","奕智博","8,443","12","151,516","17.55","18.40","17.55","18.40","+","0.85","18.40","1","18.45","1","",
