"108年04月16日每日收盤行情(水泥工業)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"1101","台泥","16,141,073","5,366","682,729,997","42.50","42.55","42.15","42.30","-","0.20","42.25","251","42.30","249","10.60",
"1101B","台泥乙特","74,607","16","3,931,085","52.60","52.70","52.60","52.70"," ","0.00","52.60","17","52.70","43","",
"1102","亞泥","6,243,665","2,237","259,666,696","41.60","41.75","41.30","41.75","+","0.10","41.75","287","41.80","126","12.61",
"1103","嘉泥","540,994","218","8,124,384","15.00","15.10","14.95","15.00"," ","0.00","14.95","154","15.00","100","13.76",
"1104","環泥","264,476","102","5,255,269","19.90","19.95","19.80","19.85","-","0.05","19.85","9","19.90","55","12.25",
"1108","幸福","63,082","28","455,136","7.22","7.28","7.21","7.28","-","0.03","7.20","5","7.26","1","",
"1109","信大","431,773","195","7,198,401","16.80","16.80","16.50","16.60","-","0.30","16.60","6","16.70","1","6.75",
"1110","東泥","18,637","11","302,986","16.30","16.30","16.20","16.25"," ","0.00","16.20","2","16.25","9","135.42",
"備註:"
"漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。",
"當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。",
"除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。",
"本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。",

