"108年11月22日每日收盤行情(造紙工業)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"1902","台紙","188,234","86","3,691,119","19.70","19.70","19.55","19.65"," ","0.00","19.65","15","19.70","22","28.07",
"1903","士紙","56,000","39","1,787,600","31.80","32.20","31.80","32.00"," ","0.00","32.00","4","32.30","2","",
"1904","正隆","708,456","367","13,317,484","18.85","18.85","18.75","18.80","-","0.05","18.80","12","18.85","57","11.06",
"1905","華紙","578,109","189","5,175,150","8.91","8.99","8.91","8.95","+","0.01","8.94","2","8.95","12","149.17",
"1906","寶隆","65,000","36","855,150","13.15","13.20","13.05","13.05","-","0.05","13.05","8","13.10","4","9.60",
"1907","永豐餘","1,160,609","440","14,814,344","12.75","12.85","12.70","12.75"," ","0.00","12.75","22","12.80","198","10.90",
"1909","榮成","1,500,502","483","19,914,050","13.35","13.35","13.20","13.20","-","0.15","13.20","102","13.25","34","",
"備註:"
"漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。",
"當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。",
"除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。",
"本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。",

