"108年12月16日每日收盤行情(紡織纖維)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"1402","遠東新","7,042,265","3,254","209,266,182","29.50","29.95","29.40","29.85","+","0.35","29.85","240","29.90","219","16.58",
"1409","新纖","3,983,210","1,213","47,579,570","11.70","12.05","11.70","11.95","+","0.25","11.95","57","12.00","499","9.56",
"1410","南染","34,110","29","1,068,012","31.30","31.50","31.20","31.50","+","0.50","31.30","5","31.50","6","25.20",
"1413","宏洲","164,188","54","1,571,607","9.56","9.62","9.50","9.60","+","0.04","9.53","3","9.60","9","8.65",
"1414","東和","71,450","43","507,812","7.08","7.13","7.08","7.08","+","0.01","7.08","3","7.11","10","",
"1416","廣豐","55,602","50","750,224","13.45","13.55","13.45","13.55","+","0.15","13.45","14","13.55","15","15.57",
"1417","嘉裕","1,905,992","641","19,956,100","10.40","10.55","10.40","10.55","+","0.10","10.50","2","10.55","127","",
"1418","東華","20,693","17","123,038","5.97","5.97","5.89","5.91","+","0.37","5.78","3","5.98","1","",
"1419","新紡","30,502","21","1,301,683","42.35","43.25","42.35","42.95","+","0.55","42.50","1","43.00","3","34.92",
"1423","利華","49,316","29","513,451","10.35","10.45","10.35","10.40","+","0.05","10.40","1","10.45","11","",
"1434","福懋","1,861,932","1,012","63,754,365","34.10","34.35","34.05","34.30","+","0.50","34.30","1","34.35","92","16.90",
"1439","中和","209,667","145","6,344,043","30.20","30.60","29.90","30.60","+","0.75","30.40","1","30.60","8","3.16",
"1440","南紡","1,483,856","639","15,601,384","10.50","10.55","10.45","10.50","-","0.10","10.50","165","10.55","58","",
"1441","大東","83,536","60","639,028","7.65","7.74","7.62","7.62","+","0.02","7.62","1","7.63","10","",
"1443","立益","65,005","10","632,288","9.85","9.85","9.71","9.71","-","0.17","9.72","3","9.83","1","",
"1444","力麗","1,271,755","447","11,618,304","9.12","9.20","9.08","9.19","+","0.01","9.18","1","9.19","26","26.26",
"1445","大宇","144,002","39","1,007,052","6.97","7.03","6.94","7.00","+","0.03","6.99","8","7.00","3","",
"1446","宏和","1,006,163","645","35,379,454","34.40","35.70","34.35","34.90","+","1.30","34.90","19","35.00","8","",
"1447","力鵬","358,255","205","2,532,403","7.05","7.10","7.03","7.05"," ","0.00","7.05","8","7.07","1","",
"1449","佳和","1,267,869","511","15,564,355","12.55","12.65","11.90","12.55","+","0.15","12.50","5","12.60","2","",
"1451","年興","270,106","221","5,626,757","20.75","21.00","20.75","20.90","-","0.10","20.90","6","20.95","1","38.70",
"1452","宏益","168,009","105","3,078,513","18.30","18.40","18.20","18.25","-","0.05","18.20","65","18.30","8","14.37",
"1453","大將","14,944","17","119,565","8.00","8.02","7.98","8.01","+","0.04","7.99","1","8.02","1","",
"1454","台富","40,038","28","311,621","7.78","7.81","7.78","7.78","-","0.02","7.78","6","7.80","2","32.42",
"1455","集盛","381,015","197","3,057,786","8.01","8.06","7.99","8.05","-","0.01","8.02","14","8.05","4","",
"1456","怡華","95,337","48","1,176,394","12.50","12.50","12.20","12.25","-","0.20","12.25","23","12.45","4","38.28",
"1457","宜進","596,510","216","8,400,985","14.00","14.20","13.95","14.20","+","0.20","14.15","2","14.20","129","9.86",
"1459","聯發","145,636","44","996,974","6.74","6.88","6.74","6.82","-","0.02","6.82","5","6.85","18","",
"1460","宏遠","300,730","202","2,781,408","9.31","9.31","9.20","9.26","-","0.04","9.26","1","9.28","17","",
"1463","強盛","199,000","92","2,630,800","13.10","13.30","13.10","13.10"," ","0.00","13.10","58","13.20","31","15.23",
"1464","得力","1,480,942","770","39,104,866","26.20","26.75","25.95","26.50","+","0.50","26.45","24","26.50","12","21.72",
"1465","偉全","16,000","12","233,250","14.55","14.65","14.55","14.55"," ","0.00","14.55","1","14.60","7","4.09",
"1466","聚隆","36,002","21","272,544","7.63","7.63","7.54","7.60","X","0.00","7.55","7","7.60","4","",
"1467","南緯","257,412","72","2,165,990","8.40","8.46","8.40","8.43","+","0.03","8.43","2","8.44","3","40.14",
"1468","昶和","15,000","13","149,690","9.93","10.05","9.91","10.05","-","0.05","9.90","1","10.10","9","37.22",
"1470","大統新創","107,777","75","2,477,899","23.40","23.40","22.00","22.00","+","0.70","22.00","2","22.90","1","23.91",
"1472","三洋紡","189,002","64","5,296,906","28.00","28.15","27.80","28.00","-","0.30","27.85","16","28.00","17","16.47",
"1473","台南","123,485","113","2,854,476","23.00","23.20","23.00","23.10","+","0.05","23.10","46","23.15","2","18.33",
"1474","弘裕","34,101","20","324,559","9.52","9.54","9.48","9.48","-","0.04","9.48","5","9.50","7","39.50",
"1475","本盟","1,000","1","4,550","4.55","4.55","4.55","4.55","X","0.00","4.53","1","4.89","1","",
"1476","儒鴻","582,617","508","232,008,683","397.00","402.00","395.50","395.50"," ","0.00","395.50","9","397.50","3","24.63",
"1477","聚陽","1,750,392","1,185","268,906,664","154.50","154.50","153.00","153.00","-","1.00","153.00","226","153.50","10","17.92",
"4414","如興","649,708","291","7,721,571","11.90","11.95","11.80","11.80","-","0.10","11.80","107","11.85","6","",
"4426","利勤","251,431","224","11,364,708","44.85","45.45","44.85","45.35","+","0.50","45.35","5","45.40","2","18.36",
"4438","廣越","92,086","89","13,738,356","149.00","150.00","148.00","149.00","+","1.00","149.00","1","149.50","25","15.22",
"4439","冠星-KY","111,009","93","20,765,246","185.00","189.00","185.00","188.00","+","1.00","186.50","3","188.00","1","20.00",
"備註:"
"漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。",
"當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。",
"除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。",
"本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。",

