"108年08月08日每日收盤行情(電子通路業)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"2347","聯強","2,517,739","1,393","93,406,509","37.05","37.30","37.00","37.20","+","0.10","37.20","16","37.25","42","10.19",
"2414","精技","87,704","74","1,815,793","20.75","20.75","20.65","20.70","-","0.05","20.65","44","20.70","1","12.86",
"2430","燦坤","65,005","33","1,228,143","18.85","18.95","18.80","18.80","+","0.05","18.85","1","18.90","1","20.43",
"2459","敦吉","51,950","33","1,897,109","36.65","36.65","36.50","36.55","-","0.25","36.50","3","36.55","1","8.94",
"3010","華立","29,000","25","1,531,600","52.60","53.00","52.60","52.80","+","0.40","52.80","8","52.90","1","8.11",
"3028","增你強","152,097","106","3,231,784","21.40","21.40","21.20","21.20"," ","0.00","21.20","63","21.25","5","11.71",
"3033","威健","189,024","114","3,774,430","19.90","20.00","19.90","19.95","+","0.05","19.95","33","20.00","42","13.48",
"3036","文曄","1,293,105","720","51,959,949","39.90","40.50","39.80","40.50","+","0.80","40.40","3","40.50","49","8.75",
"3048","益登","139,400","57","1,835,639","13.10","13.25","13.10","13.15","+","0.05","13.15","12","13.20","2","13.70",
"3055","蔚華科","36,060","23","936,193","26.20","26.20","25.80","25.80","-","0.20","25.80","2","26.00","2","27.16",
"3209","全科","127,290","83","2,306,332","18.00","18.20","18.00","18.05","+","0.05","18.05","10","18.10","4","13.08",
"3312","弘憶股","947,300","310","14,215,950","15.05","15.10","14.90","14.95"," ","0.00","14.95","25","15.00","55","13.00",
"3528","安馳","92,647","69","3,743,087","40.40","40.45","40.40","40.45","+","0.05","40.40","15","40.45","47","14.76",
"3702","大聯大","2,217,911","1,174","90,922,194","40.70","41.10","40.70","41.10","+","0.45","41.00","6","41.10","70","10.02",
"5434","崇越","466,974","346","40,506,135","87.20","87.20","86.40","86.90","+","0.10","86.80","1","86.90","12","10.35",
"6189","豐藝","212,501","170","6,950,655","32.15","32.95","32.15","32.85","+","0.70","32.80","1","32.85","4","10.63",
"6281","全國電","80,065","51","5,207,376","64.70","65.30","64.60","65.30","+","0.70","65.00","12","65.30","1","18.66",
"8070","長華","172,007","138","25,703,092","146.00","153.00","146.00","153.00","+","6.00","151.00","8","153.00","4","9.11",
"8072","陞泰","10,023","12","202,064","20.10","20.20","20.10","20.20","+","0.05","20.15","5","20.20","1","",
"8112","至上","981,561","551","27,409,267","28.00","28.05","27.80","27.85","+","0.15","27.80","51","27.85","26","7.71",
"備註:"
"漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。",
"當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。",
"除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。",
"本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。",

