"108年09月25日每日收盤行情(汽車工業)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"1319","東陽","678,067","415","32,795,141","48.15","48.60","48.10","48.40","+","0.30","48.35","2","48.40","19","15.22",
"1338","廣華-KY","107,001","83","7,189,667","67.60","67.60","67.00","67.00","-","0.80","67.00","16","67.20","1","14.16",
"1339","昭輝","113,001","78","4,941,844","44.10","44.10","43.55","43.85","+","0.05","43.80","3","43.95","1","10.08",
"1512","瑞利","71,009","25","355,198","4.99","5.02","4.99","5.01","+","0.01","5.00","2","5.09","3","",
"1521","大億","35,081","33","2,349,610","67.30","67.30","66.70","66.90","-","0.50","66.80","2","67.00","1","14.67",
"1522","堤維西","1,104,000","444","34,530,050","31.35","31.45","31.15","31.45"," ","0.00","31.40","3","31.45","23","16.05",
"1524","耿鼎","81,100","24","807,926","9.96","9.98","9.94","9.96"," ","0.00","9.95","5","9.96","8","9.58",
"1525","江申","135,000","95","7,459,000","56.50","56.50","54.70","55.00","-","1.50","55.00","1","55.40","1","10.85",
"1533","車王電","109,160","79","4,148,756","38.30","38.35","37.80","37.85","-","0.45","37.85","3","38.00","1","14.23",
"1536","和大","662,960","512","75,752,440","116.00","116.50","113.00","114.00","-","1.50","113.50","30","114.00","9","29.53",
"1568","倉佑","85,000","67","1,796,600","21.35","21.35","21.05","21.15","-","0.20","21.00","13","21.15","12","49.19",
"1587","吉茂","14,000","9","246,000","17.90","17.90","17.50","17.50","-","0.05","17.45","22","17.55","2","21.08",
"1592","英瑞-KY","233,828","160","4,615,219","20.00","20.20","19.50","19.50","-","0.30","19.50","2","19.55","3","",
"2115","六暉-KY","49,075","55","1,956,210","39.90","40.00","39.50","39.50","+","0.10","39.50","3","39.75","2","13.72",
"2201","裕隆","1,504,834","684","30,346,980","20.20","20.25","20.10","20.25"," ","0.00","20.20","7","20.25","55","",
"2204","中華","1,980,759","967","48,619,430","24.70","24.75","24.40","24.65"," ","0.00","24.60","1","24.65","38","22.21",
"2206","三陽工業","516,870","247","10,902,492","21.20","21.20","21.00","21.20","+","0.15","21.15","21","21.20","76","6.29",
"2207","和泰車","178,566","172","83,035,690","466.50","467.50","461.50","467.00","+","2.00","465.00","8","467.00","11","24.75",
"2227","裕日車","23,100","24","5,729,300","248.50","248.50","247.50","248.50"," ","0.00","247.50","5","248.50","18","12.37",
"2228","劍麟","260,750","250","32,698,624","126.00","126.50","124.00","124.00","-","1.50","124.00","30","125.00","12","16.89",
"2231","為升","379,639","363","94,792,889","251.50","252.50","248.50","249.50","-","0.50","249.50","4","250.00","15","27.33",
"2233","宇隆","445,349","371","32,023,581","72.40","72.40","71.60","71.60","-","1.30","71.60","10","71.70","3","11.89",
"2236","百達-KY","19,000","11","451,700","23.70","24.10","23.70","23.90","X","0.00","23.85","7","24.10","4","12.78",
"2239","英利-KY","40,000","37","3,923,400","99.00","99.00","97.90","98.10","-","0.90","98.00","9","98.20","1","14.38",
"2243","宏旭-KY","23,463","14","347,004","14.80","15.00","14.75","14.80","+","0.05","14.80","3","14.95","1","",
"2497","怡利電","309,431","178","8,045,826","26.65","26.65","25.70","25.90","-","0.45","25.90","8","25.95","7","",
"3346","麗清","83,087","51","2,726,053","32.90","32.90","32.75","32.80","-","0.20","32.80","5","32.85","4","20.50",
"4551","智伸科","411,402","359","61,477,496","151.00","153.00","147.00","147.00","-","4.50","147.00","48","148.00","3","21.09",
"4557","永新-KY","20,255","20","1,408,372","70.10","70.10","69.20","69.70","+","0.10","69.70","3","69.90","3","11.17",
"6288","聯嘉","1,809,000","794","38,061,700","21.55","21.55","20.80","21.00","-","0.50","21.00","21","21.05","8","20.79",
"6605","帝寶","133,000","119","8,412,700","63.30","63.70","63.00","63.30"," ","0.00","63.10","1","63.40","11","11.18",
"備註:"
"漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。",
"當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。",
"除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。",
"本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。",

