"108年01月07日每日收盤行情(水泥工業)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"1101","台泥","14,906,206","5,611","537,441,416","35.85","36.20","35.80","36.00","+","0.55","36.00","35","36.05","88","9.89",
"1102","亞泥","8,647,536","4,425","299,604,442","34.20","34.95","34.05","34.85","+","1.00","34.80","56","34.85","117","10.66",
"1103","嘉泥","508,003","178","6,986,239","13.65","13.85","13.65","13.85","+","0.25","13.80","1","13.85","20","4.89",
"1104","環泥","65,552","51","1,233,926","18.75","18.85","18.75","18.85","+","0.10","18.85","15","18.90","18","10.77",
"1108","幸福","25,000","13","185,260","7.41","7.42","7.41","7.41"," ","0.00","7.41","6","7.42","2","",
"1109","信大","121,004","39","1,638,902","13.60","13.60","13.50","13.50","-","0.05","13.45","14","13.50","12","6.37",
"1110","東泥","105,561","67","1,754,617","16.55","17.00","16.30","16.80","+","0.30","16.45","2","16.85","5","67.20",
"備註:"
"漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。",
"當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。",
"除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。",
"本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。",

