"108年12月03日每日收盤行情(航運業)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"2208","台船","256,833","171","6,787,437","26.40","26.60","26.35","26.40"," ","0.00","26.40","16","26.45","1","",
"2603","長榮","5,802,778","1,760","71,945,830","12.30","12.45","12.30","12.45","+","0.15","12.40","84","12.45","284","54.13",
"2605","新興","482,706","199","7,752,362","16.00","16.15","15.90","16.10","+","0.10","16.10","4","16.15","33","",
"2606","裕民","2,397,443","1,364","81,876,959","33.75","34.45","33.60","34.35","+","0.85","34.30","25","34.35","8","24.36",
"2607","榮運","1,755,890","606","25,217,425","14.30","14.50","14.25","14.40","+","0.10","14.35","21","14.40","16","18.70",
"2608","嘉里大榮","33,189","28","1,287,852","38.80","38.85","38.80","38.85","+","0.15","38.80","1","38.90","21","13.35",
"2609","陽明","1,573,608","502","11,759,096","7.41","7.53","7.40","7.50","-","0.02","7.50","18","7.51","5","",
"2610","華航","9,650,533","2,823","86,937,527","9.01","9.04","9.00","9.04","+","0.03","9.02","251","9.04","71","301.33",
"2611","志信","51,890","18","375,277","7.24","7.28","7.22","7.28","+","0.03","7.22","28","7.28","3","14.86",
"2612","中航","143,076","109","4,333,152","30.20","30.50","30.05","30.45","+","0.45","30.40","3","30.45","15","13.90",
"2613","中櫃","650,902","302","9,682,056","14.80","15.15","14.75","14.75","-","0.15","14.75","3","14.80","12","113.46",
"2615","萬海","1,741,904","800","32,060,067","18.20","18.60","18.20","18.55","+","0.40","18.55","13","18.60","123","15.46",
"2617","台航","183,130","108","3,336,533","18.25","18.30","18.15","18.25"," ","0.00","18.25","18","18.30","17","12.42",
"2618","長榮航","4,429,134","1,361","61,702,438","13.90","14.00","13.90","14.00","+","0.05","13.95","94","14.00","1,055","17.95",
"2630","亞航","68,000","37","1,230,950","18.25","18.30","18.00","18.00","-","0.20","18.00","31","18.15","1","26.09",
"2633","台灣高鐵","2,497,399","1,233","89,486,414","35.95","36.00","35.70","35.75","-","0.35","35.75","59","35.80","26","24.66",
"2634","漢翔","2,524,624","1,349","79,199,703","31.55","31.55","31.30","31.35","-","0.25","31.35","252","31.40","5","15.22",
"2636","台驊投控","76,006","54","1,818,044","23.90","24.05","23.85","23.95","+","0.05","23.90","6","23.95","9","9.82",
"2637","慧洋-KY","396,350","206","11,760,781","29.55","29.75","29.55","29.75","+","0.20","29.75","1","29.80","44","7.91",
"2642","宅配通","700,156","455","20,268,602","29.60","29.60","28.70","28.90","-","0.75","28.85","33","28.90","10","18.77",
"5607","遠雄港","3,969,270","1,947","111,469,243","27.85","28.50","27.70","28.50"," ","0.00","28.45","26","28.50","113","9.73",
"5608","四維航","124,393","40","1,050,258","8.45","8.46","8.39","8.45"," ","0.00","8.37","7","8.46","7","",
"8367","建新國際","475,260","279","12,878,208","27.50","27.60","26.85","27.00","-","0.55","27.00","5","27.20","3","13.92",
"備註:"
"漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。",
"當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。",
"除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。",
"本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。",

