"108年11月13日每日收盤行情(電子零組件業)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"1471","首利","219,182","91","802,929","3.73","3.77","3.61","3.61","-","0.07","3.61","15","3.65","1","",
"1582","信錦","822,793","518","65,841,940","79.90","80.30","79.70","80.30","+","0.40","80.10","18","80.30","4","10.59",
"2059","川湖","378,629","367","142,392,633","374.00","379.00","372.50","377.00","+","3.00","376.50","1","377.00","3","20.81",
"2308","台達電","6,112,459","4,405","831,228,424","137.00","138.00","135.00","135.50","-","3.00","135.00","1,104","135.50","20","14.62",
"2313","華通","58,448,746","22,574","2,923,883,883","49.40","50.90","49.10","50.90","+","0.80","50.80","140","50.90","26","21.57",
"2316","楠梓電","10,339,642","5,337","386,770,972","37.30","38.60","36.70","36.80","-","0.75","36.75","103","36.80","4","12.07",
"2327","國巨","5,281,607","2,464","1,639,938,965","310.50","310.50","310.50","310.50","X","0.00","310.50","9,768","--","0","12.81",
"2328","廣宇","5,371,784","1,914","124,424,642","23.15","23.30","23.00","23.20","-","0.10","23.15","32","23.20","14","9.87",
"2355","敬鵬","830,569","500","25,589,976","30.45","31.00","30.45","30.85","+","0.35","30.80","1","30.85","11","19.16",
"2367","燿華","37,195,417","13,672","1,300,988,016","35.00","35.60","34.45","34.60","-","0.20","34.60","1,127","34.65","41","12.91",
"2368","金像電","5,334,050","1,634","74,715,500","14.05","14.20","13.85","14.00","-","0.05","13.95","45","14.00","149","",
"2375","凱美","8,621,848","5,380","355,396,046","40.40","42.20","40.25","40.25","+","1.00","40.25","52","40.30","3","34.11",
"2383","台光電","7,106,404","4,210","888,699,698","123.50","126.00","123.00","125.50","+","1.50","125.50","315","126.00","434","15.85",
"2385","群光","2,698,913","1,868","248,095,973","92.30","93.00","91.30","91.30","-","1.90","91.30","29","91.50","7","11.51",
"2392","正崴","21,466,698","11,458","913,105,541","44.55","44.55","41.70","42.10","-","2.55","42.05","14","42.10","6","9.05",
"2402","毅嘉","325,531","168","5,494,019","16.80","16.95","16.75","16.90","+","0.05","16.85","4","16.90","7","20.61",
"2413","環科","110,000","52","1,794,050","16.35","16.45","16.20","16.25"," ","0.00","16.25","3","16.30","2","",
"2415","錩新","69,367","43","1,357,969","19.50","19.75","19.40","19.70","+","0.20","19.65","2","19.70","1","32.83",
"2420","新巨","687,286","449","25,017,714","36.00","36.60","35.90","36.45","+","0.60","36.45","2","36.50","10","10.72",
"2421","建準","5,806,964","3,694","241,965,856","41.50","42.20","41.00","41.60","+","0.10","41.60","56","41.65","1","17.26",
"2428","興勤","3,231,625","2,149","274,224,725","82.50","86.30","82.50","85.00","+","4.90","85.00","79","85.30","9","10.28",
"2429","銘旺科","94,400","77","2,613,610","26.80","28.50","26.40","28.20","+","1.40","28.20","10","28.40","4","",
"2431","聯昌","1,249,266","694","14,307,254","11.75","11.85","11.20","11.30","-","0.50","11.30","4","11.35","1","",
"2440","太空梭","14,087","17","129,374","8.90","9.47","8.90","9.00","+","0.15","8.81","3","9.00","1","",
"2456","奇力新","26,610,854","17,276","2,442,282,808","91.00","95.00","88.00","88.00","-","2.00","88.00","234","88.10","4","15.52",
"2457","飛宏","508,966","196","4,534,763","8.98","8.98","8.86","8.89","-","0.08","8.88","58","8.89","5","",
"2460","建通","71,001","20","685,039","9.79","9.79","9.63","9.70","+","0.07","9.62","1","9.70","4","",
