"108年07月02日每日收盤行情(通信網路業)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"2314","台揚","1,117,890","571","27,894,969","25.00","25.15","24.65","24.95","+","0.10","24.95","4","25.00","48","108.48",
"2321","東訊","13,621","10","27,072","1.98","2.00","1.98","2.00","+","0.02","1.98","2","2.00","3","",
"2332","友訊","1,516,879","543","19,404,606","12.80","12.85","12.75","12.75"," ","0.00","12.75","80","12.80","161","",
"2345","智邦","12,466,282","6,673","1,696,364,988","135.00","138.00","133.50","136.50","+","2.50","136.50","21","137.00","143","23.78",
"2412","中華電","5,475,494","3,002","620,282,535","113.00","113.50","113.00","113.50","+","0.50","113.00","1,850","113.50","1,495","25.06",
"2419","仲琦","413,120","218","8,581,864","20.80","20.85","20.70","20.75","+","0.05","20.75","8","20.80","19","24.70",
"2439","美律","4,816,305","3,643","869,434,595","181.00","182.50","178.00","178.00","-","4.00","178.00","148","178.50","8","14.33",
"2444","兆勁","1,358,941","306","27,564,660","19.55","20.55","19.45","20.25","+","0.50","20.20","36","20.25","45","",
"2450","神腦","21,000","19","699,850","33.15","33.40","33.15","33.30","+","0.15","33.30","1","33.40","1","29.73",
"2455","全新","6,041,985","4,070","530,969,459","87.20","89.20","86.00","89.20","+","2.10","89.20","25","89.30","43","43.94",
"2485","兆赫","717,006","352","15,442,326","21.65","21.65","21.45","21.55","+","0.05","21.50","36","21.55","4","20.14",
"2498","宏達電","5,070,645","2,660","189,020,509","37.10","37.60","37.00","37.35","+","0.50","37.30","34","37.35","76","",
"3025","星通","72,002","63","1,543,242","21.40","21.80","21.30","21.45","+","0.05","21.40","3","21.45","1","306.43",
"3027","盛達","290,609","91","2,264,145","7.82","7.89","7.73","7.84","+","0.03","7.81","2","7.84","3","4.10",
"3045","台灣大","3,695,966","1,203","451,214,352","121.50","122.50","121.00","122.50","+","1.50","122.00","464","122.50","377","25.31",
"3047","訊舟","552,202","193","5,684,470","10.35","10.35","10.25","10.30","-","0.05","10.30","32","10.35","90","13.21",
"3062","建漢","747,544","291","11,376,371","15.25","15.30","15.15","15.30","+","0.10","15.25","55","15.30","9","28.33",
"3311","閎暉","160,057","94","2,294,908","14.40","14.40","14.30","14.30","-","0.05","14.30","4","14.35","16","",
"3380","明泰","1,356,432","493","27,144,464","20.15","20.15","19.90","19.95","-","0.20","19.95","13","20.00","58","",
"3419","譁裕","553,809","227","8,540,638","15.45","15.50","15.30","15.50","+","0.20","15.45","6","15.50","45","32.29",
"3596","智易","3,395,111","2,618","320,521,903","93.80","95.00","93.40","95.00","+","0.40","94.70","1","95.00","100","18.06",
"3682","亞太電","2,790,629","652","20,523,795","7.41","7.43","7.32","7.33","-","0.05","7.33","30","7.34","3","",
"3694","海華","60,000","46","1,194,100","20.00","20.00","19.75","19.85","+","0.10","19.85","1","19.95","7","",
"3704","合勤控","9,260,131","3,992","213,735,563","23.20","23.45","22.80","23.00","-","0.20","23.00","119","23.05","40","",
"4904","遠傳","984,804","597","77,122,211","78.00","78.60","77.80","78.50","+","0.30","78.30","6","78.50","20","27.94",
"4906","正文","2,205,039","1,021","56,289,895","25.60","25.70","25.30","25.70","+","0.25","25.65","7","25.70","101","514.00",
"4977","眾達-KY","1,132,420","933","110,315,960","95.50","98.80","95.00","98.00","+","2.80","97.90","7","98.00","15","26.49",
"5388","中磊","1,374,750","798","93,689,024","68.70","68.70","67.70","67.90","-","0.50","67.90","4","68.00","35","19.97",
"6136","富爾特","199,311","72","4,212,773","21.20","21.20","21.05","21.10"," ","0.00","21.10","25","21.15","20","29.72",
"6142","友勁","131,800","55","1,030,048","7.80","7.83","7.75","7.82","+","0.02","7.81","12","7.82","9","",
"6152","百一","1,357,486","468","7,948,518","6.19","6.19","5.65","5.69","-","0.34","5.69","7","5.70","5","",
"6216","居易","62,507","39","1,786,910","28.55","28.70","28.50","28.50","-","0.05","28.50","9","28.55","10","13.84",
"6285","啟碁","1,481,233","1,026","110,459,097","74.50","74.90","73.70","74.70","+","0.20","74.70","3","74.80","19","15.34",
"6416","瑞祺電通","126,517","110","10,129,661","80.00","80.70","79.60","80.00","+","0.40","80.00","1","80.20","3","15.33",
"6442","光聖","15,594","9","602,876","38.60","39.10","38.60","38.85","+","0.20","38.95","1","39.00","9","13.35",
"6674","鋐寶科技","33,046","30","999,366","30.10","30.45","30.05","30.45","+","0.35","30.35","1","30.45","3","11.03",
"8011","台通","265,558","180","4,349,455","16.50","16.50","16.30","16.30","-","0.20","16.30","66","16.35","4","",
"8101","華冠","461,702","125","1,180,186","2.58","2.60","2.52","2.60","+","0.02","2.57","3","2.60","35","",
"備註:"
"漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。",
"當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。",
"除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。",
"本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。",

