"109年01月31日每日收盤行情(電腦及週邊設備業)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"2301","光寶科","9,192,562","3,983","438,121,977","47.65","48.35","47.15","47.20","+","1.55","47.20","40","47.35","28","11.57",
"2305","全友","138,355","53","845,205","6.06","6.22","6.06","6.11","+","0.05","6.11","7","6.17","5","",
"2324","仁寶","14,936,557","3,854","275,054,847","18.35","18.60","18.35","18.35"," ","0.00","18.35","1,498","18.40","91","12.07",
"2331","精英","1,273,650","339","15,686,077","12.20","12.50","12.20","12.25","+","0.05","12.25","62","12.30","36","245.00",
"2352","佳世達","7,812,271","2,175","156,498,813","19.85","20.20","19.75","20.20","+","0.45","20.15","41","20.20","70","10.00",
"2353","宏碁","13,100,698","4,309","221,982,920","16.85","17.20","16.70","16.90","+","0.25","16.85","488","16.90","93","17.98",
"2356","英業達","13,014,476","4,215","300,436,159","22.95","23.20","22.90","22.95"," ","0.00","22.95","475","23.00","2","14.81",
"2357","華碩","1,580,182","1,061","356,120,768","226.00","227.50","223.50","224.00","+","1.50","224.00","2","225.00","14","24.92",
"2362","藍天","1,393,310","636","47,187,859","33.60","34.60","32.50","34.55","+","1.25","34.50","2","34.55","85","16.61",
"2364","倫飛","193,484","41","399,129","2.02","2.10","2.02","2.10","+","0.10","2.10","26","2.17","7","",
"2365","昆盈","272,131","138","2,134,467","7.70","7.95","7.70","7.85","+","0.13","7.85","18","7.88","5","98.12",
"2376","技嘉","3,626,915","2,018","185,505,042","50.90","51.60","50.30","51.20","+","0.40","51.10","15","51.20","25","19.25",
"2377","微星","7,877,603","4,943","735,321,440","91.60","94.70","91.50","92.80","+","2.30","92.70","25","92.80","8","15.84",
"2380","虹光","92,733","96","346,326","3.68","3.80","3.68","3.75","+","0.07","3.70","17","3.75","2","",
"2382","廣達","12,648,920","3,446","787,447,440","61.60","62.80","61.60","62.00","+","0.40","62.00","1,158","62.10","1","15.35",
"2387","精元","2,109,923","1,285","79,445,901","38.50","38.75","37.00","37.20","-","0.30","37.20","17","37.30","25","47.69",
"2395","研華","794,049","627","233,224,325","297.00","299.00","291.00","291.00","+","1.00","291.00","7","291.50","7","27.95",
"2397","友通","44,000","38","3,545,800","80.40","81.10","80.20","80.60","+","0.20","80.60","11","80.70","2","14.37",
"2399","映泰","1,080,428","482","11,584,570","10.80","11.05","10.45","10.65","-","0.15","10.65","6","10.80","11","",
"2405","浩鑫","1,365,877","570","15,325,449","11.30","11.60","11.00","11.25","-","0.15","11.20","54","11.30","13","",
"2417","圓剛","805,178","237","7,699,616","9.60","9.72","9.49","9.58","+","0.01","9.57","22","9.58","7","136.86",
"2424","隴華","5,000","5","147,450","29.50","29.50","29.45","29.50","+","0.40","28.85","1","29.75","1","",
"2425","承啟","203,150","128","6,048,234","30.00","30.10","29.55","29.70","-","0.20","29.65","2","29.70","65","22.16",
"2442","新美齊","556,820","222","5,542,739","9.85","10.05","9.85","9.98","+","0.12","9.98","15","9.99","19","3.10",
"2465","麗臺","198,341","119","1,982,601","10.00","10.15","9.91","9.95","-","0.05","9.95","4","10.00","1","",
"3002","歐格","101,100","65","1,106,310","10.90","11.25","10.80","11.10","+","0.20","11.05","3","11.10","3","23.62",
"3005","神基","2,627,701","1,752","130,108,198","48.30","50.00","48.30","49.70","+","0.60","49.60","10","49.70","30","14.24",
"3013","晟銘電","140,000","95","1,806,400","12.80","13.10","12.80","12.85","+","0.05","12.85","11","12.90","3","19.47",
"3017","奇鋐","8,460,873","4,564","290,723,904","34.70","35.90","33.10","34.15","-","1.85","34.15","92","34.20","305","13.88",
"3022","威強電","165,374","129","8,362,228","50.90","51.30","50.20","50.20","-","0.70","50.10","8","50.60","26","9.64",
